SESSIONID,REQUESTEDURL,rating,REQUESTMONTH,day,hour,eps10,eps300,eps001
1692536,h:64,1,1,d:30,d:6,d:4,d:2,d:324
1028318,h:138863,1,1,d:30,d:11,d:36,d:2,d:45
1300076,h:11138,1,1,d:30,d:17,d:216,d:2,d:314
1245174,h:11138,1,1,d:30,d:21,d:8,d:2,d:8
1031524,h:4202,1,3,d:16,d:12,d:17,d:2,d:66
1031524,h:4202,1,3,d:16,d:12,d:17,d:2,d:66
1031524,h:4700,1,3,d:16,d:19,d:17,d:2,d:66
1692536,h:1255,1,3,d:20,d:2,d:4,d:2,d:324
1192535,h:314158,1,3,d:20,d:5,d:135,d:1,d:196
1136969,h:649380,1,3,d:17,d:0,d:206,d:2,d:301
1692536,h:4432,1,3,d:17,d:14,d:4,d:2,d:324
1031524,h:4700,1,3,d:17,d:14,d:17,d:2,d:66
1031524,h:46717,1,3,d:17,d:21,d:17,d:2,d:66
1031524,h:142566,1,3,d:17,d:23,d:17,d:2,d:66
1016678,h:34809,1,3,d:18,d:2,d:17,d:2,d:66
1028318,h:138863,1,3,d:31,d:18,d:36,d:2,d:45
1692536,h:554432,1,4,d:1,d:2,d:4,d:2,d:324
1192535,h:43940,1,4,d:1,d:6,d:135,d:1,d:196
1192535,h:119450,1,4,d:1,d:8,d:135,d:1,d:196
1192535,h:573113,1,4,d:1,d:9,d:135,d:1,d:196
1000614,h:22952,1,4,d:1,d:16,d:17,d:2,d:382
1000614,h:22952,1,4,d:2,d:13,d:17,d:2,d:382
1045890,h:13909,1,4,d:2,d:23,d:32,d:2,d:215
1192535,h:119463,1,4,d:3,d:1,d:135,d:1,d:196
1045890,h:64,1,4,d:3,d:2,d:32,d:2,d:215
1192535,h:207176,1,4,d:3,d:16,d:135,d:1,d:196
1136969,h:649380,1,4,d:13,d:0,d:206,d:2,d:301
1190824,h:169601,1,12,d:12,d:6,d:128,d:2,d:187
1048249,h:55937,1,12,d:9,d:14,d:17,d:2,d:142
1265746,h:17174,1,12,d:9,d:13,d:17,d:2,d:24
1048249,h:16098,1,12,d:10,d:14,d:17,d:2,d:142
1048249,h:25337,1,12,d:10,d:16,d:17,d:2,d:142
1190824,h:54550,1,12,d:12,d:0,d:128,d:2,d:187
1004927,h:31710,1,12,d:25,d:21,d:72,d:2,d:101
1049133,h:60,1,12,d:12,d:15,d:110,d:5,d:156
1004927,h:2297,1,12,d:25,d:23,d:72,d:2,d:101
1264211,h:11195,1,12,d:14,d:0,d:100,d:2,d:140
1190824,h:169601,1,12,d:13,d:21,d:128,d:2,d:187
1004927,h:7284,1,12,d:26,d:2,d:72,d:2,d:101
1049133,h:8449,1,12,d:23,d:6,d:110,d:5,d:156
1190824,h:169601,1,12,d:26,d:6,d:128,d:2,d:187
1265746,h:5222,1,12,d:23,d:14,d:17,d:2,d:24
1265746,h:7620,1,12,d:23,d:16,d:17,d:2,d:24
1190824,h:119503,1,12,d:24,d:5,d:128,d:2,d:187
1048249,h:17689,1,12,d:24,d:20,d:17,d:2,d:142
1265746,h:7620,1,12,d:26,d:23,d:17,d:2,d:24
1264211,h:32163,1,1,d:23,d:19,d:100,d:2,d:140
1264211,h:181397,1,1,d:25,d:17,d:100,d:2,d:140
1264211,h:32163,1,1,d:25,d:23,d:100,d:2,d:140
1004927,h:62528,1,3,d:19,d:9,d:72,d:2,d:101
1049133,h:60,1,1,d:28,d:2,d:110,d:5,d:156
1265746,h:10936,1,3,d:19,d:14,d:17,d:2,d:24
1114311,h:5222,1,1,d:28,d:13,d:11,d:1,d:268
1048249,h:330014,1,1,d:28,d:16,d:17,d:2,d:142
1114311,h:32163,1,1,d:29,d:21,d:11,d:1,d:268
1004927,h:62528,1,1,d:30,d:10,d:72,d:2,d:101
1264211,h:11195,1,1,d:30,d:23,d:100,d:2,d:140
1264211,h:142566,1,3,d:5,d:19,d:100,d:2,d:140
1114311,h:5222,1,3,d:20,d:11,d:11,d:1,d:268
1048249,h:7491,1,3,d:20,d:13,d:17,d:2,d:142
1049133,h:60,1,3,d:20,d:14,d:110,d:5,d:156
1114311,h:5222,1,3,d:30,d:18,d:11,d:1,d:268
1190824,h:932770,1,3,d:31,d:21,d:128,d:2,d:187
1114311,h:5222,1,4,d:2,d:18,d:11,d:1,d:268
1265746,h:9822,1,4,d:11,d:14,d:17,d:2,d:24
1265746,h:5222,1,4,d:11,d:21,d:17,d:2,d:24
1190824,h:103177,1,4,d:13,d:4,d:128,d:2,d:187
1190824,h:169601,1,4,d:13,d:6,d:128,d:2,d:187
1346022,h:601464,1,12,d:9,d:3,d:18,d:1,d:20
1192193,h:11195,1,12,d:9,d:3,d:17,d:2,d:19
1192193,h:11195,1,12,d:13,d:1,d:17,d:2,d:19
1192193,h:7489,1,12,d:13,d:3,d:17,d:2,d:19
1246817,h:2297,1,12,d:14,d:12,d:106,d:2,d:148
1198102,h:11195,1,12,d:26,d:18,d:207,d:2,d:303
1346022,h:601464,1,12,d:27,d:3,d:18,d:1,d:20
1198102,h:7491,1,1,d:23,d:17,d:207,d:2,d:303
1198102,h:7491,1,1,d:23,d:17,d:207,d:2,d:303
1346022,h:601464,1,3,d:19,d:1,d:18,d:1,d:20
1192193,h:7620,1,1,d:27,d:5,d:17,d:2,d:19
1192193,h:32679,1,1,d:27,d:11,d:17,d:2,d:19
1198102,h:7491,1,1,d:27,d:18,d:207,d:2,d:303
1192193,h:32679,1,1,d:31,d:1,d:17,d:2,d:19
1192193,h:7489,1,1,d:31,d:4,d:17,d:2,d:19
1346022,h:601464,1,3,d:16,d:20,d:18,d:1,d:20
1346022,h:601464,1,3,d:20,d:1,d:18,d:1,d:20
1346022,h:601464,1,3,d:17,d:3,d:18,d:1,d:20
1346022,h:601464,1,3,d:17,d:18,d:18,d:1,d:20
1346022,h:601464,1,3,d:18,d:4,d:18,d:1,d:20
1246817,h:29488,1,3,d:30,d:15,d:106,d:2,d:148
1346022,h:601464,1,4,d:1,d:2,d:18,d:1,d:20
1346022,h:601464,1,4,d:2,d:1,d:18,d:1,d:20
1346022,h:4432,1,4,d:13,d:0,d:18,d:1,d:20
1212431,h:393612,1,12,d:9,d:22,d:210,d:2,d:306
1029459,h:213079,1,12,d:11,d:7,d:11,d:1,d:168
1212431,h:117398,1,12,d:11,d:20,d:210,d:2,d:306
1153163,h:2297,1,3,d:18,d:12,d:177,d:2,d:257
1128930,h:11195,1,12,d:23,d:15,d:61,d:2,d:331
1029459,h:5222,1,12,d:24,d:17,d:11,d:1,d:168
1153163,h:7620,1,3,d:18,d:18,d:177,d:2,d:257
1029459,h:7620,1,12,d:24,d:21,d:11,d:1,d:168
1029459,h:117315,1,12,d:25,d:4,d:11,d:1,d:168
1128930,h:10821,1,1,d:23,d:20,d:61,d:2,d:331
1212431,h:4084,1,1,d:23,d:23,d:210,d:2,d:306
1153163,h:7489,1,1,d:24,d:2,d:177,d:2,d:257
1153163,h:86326,1,1,d:24,d:4,d:177,d:2,d:257
1128930,h:10821,1,1,d:25,d:16,d:61,d:2,d:331
1192612,h:610431,1,3,d:18,d:23,d:13,d:2,d:13
1192612,h:43939,1,3,d:19,d:2,d:13,d:2,d:13
1029459,h:31274,1,1,d:27,d:2,d:11,d:1,d:168
1069419,h:7620,1,1,d:27,d:5,d:35,d:2,d:42
1153163,h:86326,1,1,d:27,d:21,d:177,d:2,d:257
1069419,h:783,1,1,d:29,d:5,d:35,d:2,d:42
1128930,h:32163,1,1,d:29,d:23,d:61,d:2,d:331
1212431,h:4084,1,1,d:30,d:11,d:210,d:2,d:306
1212431,h:2297,1,1,d:30,d:14,d:210,d:2,d:306
1128930,h:138863,1,3,d:5,d:18,d:61,d:2,d:331
1192612,h:375524,1,3,d:19,d:19,d:13,d:2,d:13
1192612,h:610436,1,3,d:17,d:17,d:13,d:2,d:13
1069419,h:119541,1,3,d:31,d:22,d:35,d:2,d:42
1069419,h:119541,1,3,d:31,d:22,d:35,d:2,d:42
1062329,h:119483,1,4,d:1,d:2,d:18,d:1,d:20
1212431,h:4084,1,4,d:2,d:10,d:210,d:2,d:306
1212431,h:11138,1,4,d:2,d:16,d:210,d:2,d:306
1062329,h:623824,1,4,d:3,d:14,d:18,d:1,d:20
1153163,h:11195,1,4,d:6,d:11,d:177,d:2,d:257
1128930,h:28304,1,4,d:6,d:11,d:61,d:2,d:331
1153163,h:7491,1,4,d:9,d:3,d:177,d:2,d:257
1062329,h:331364,1,4,d:14,d:2,d:18,d:1,d:20
1350288,h:112931,1,12,d:10,d:2,d:284,d:2,d:415
1207504,h:137400,1,12,d:10,d:1,d:2,d:1,d:2
1350288,h:127353,1,12,d:11,d:23,d:284,d:2,d:415
1253587,h:18425,1,12,d:10,d:6,d:138,d:1,d:416
1080591,h:204885,1,12,d:9,d:1,d:11,d:1,d:299
1080591,h:5222,1,12,d:9,d:6,d:11,d:1,d:299
1080591,h:9822,1,12,d:9,d:12,d:11,d:1,d:299
1043858,h:11195,1,3,d:18,d:10,d:185,d:2,d:270
1350288,h:9822,1,12,d:9,d:14,d:284,d:2,d:415
1207504,h:6350,1,12,d:10,d:14,d:2,d:1,d:2
1080591,h:192289,1,12,d:10,d:22,d:11,d:1,d:299
1043858,h:32679,1,12,d:11,d:1,d:185,d:2,d:270
1253587,h:18425,1,12,d:11,d:6,d:138,d:1,d:416
1253587,h:18425,1,12,d:11,d:10,d:138,d:1,d:416
1350288,h:91385,1,12,d:12,d:1,d:284,d:2,d:415
1080591,h:49881,1,12,d:11,d:19,d:11,d:1,d:299
1043858,h:32679,1,3,d:18,d:13,d:185,d:2,d:270
1501113,h:5222,1,3,d:18,d:15,d:285,d:1,d:417
1080591,h:10092,1,12,d:12,d:17,d:11,d:1,d:299
1043858,h:32679,1,12,d:12,d:19,d:185,d:2,d:270
1350288,h:7620,1,12,d:13,d:4,d:284,d:2,d:415
1043858,h:32679,1,12,d:26,d:2,d:185,d:2,d:270
1310412,h:32163,1,12,d:23,d:4,d:17,d:2,d:55
1043858,h:694649,1,12,d:25,d:10,d:185,d:2,d:270
1253587,h:329068,1,12,d:24,d:7,d:138,d:1,d:416
1043858,h:32679,1,12,d:24,d:19,d:185,d:2,d:270
1310412,h:10936,1,12,d:25,d:3,d:17,d:2,d:55
1043858,h:32679,1,12,d:27,d:3,d:185,d:2,d:270
1043858,h:32679,1,1,d:23,d:20,d:185,d:2,d:270
1207504,h:241634,1,1,d:24,d:4,d:2,d:1,d:2
1043858,h:32679,1,1,d:24,d:5,d:185,d:2,d:270
1501113,h:14094,1,1,d:25,d:16,d:285,d:1,d:417
1043858,h:32679,1,1,d:25,d:19,d:185,d:2,d:270
1310412,h:32163,1,1,d:25,d:19,d:17,d:2,d:55
1223567,h:4084,1,1,d:25,d:20,d:99,d:2,d:321
1043858,h:32679,1,1,d:26,d:2,d:185,d:2,d:270
1501113,h:9813,1,1,d:26,d:5,d:285,d:1,d:417
1080591,h:114087,1,1,d:27,d:4,d:11,d:1,d:299
1253587,h:19033,1,1,d:27,d:8,d:138,d:1,d:416
1223567,h:23558,1,1,d:27,d:16,d:99,d:2,d:321
1043858,h:32679,1,1,d:27,d:19,d:185,d:2,d:270
1223567,h:126114,1,1,d:27,d:19,d:99,d:2,d:321
1310412,h:10936,1,1,d:28,d:0,d:17,d:2,d:55
1253587,h:18425,1,1,d:28,d:2,d:138,d:1,d:416
1310412,h:16098,1,1,d:28,d:1,d:17,d:2,d:55
1043858,h:32679,1,1,d:28,d:19,d:185,d:2,d:270
1043858,h:32679,1,1,d:29,d:1,d:185,d:2,d:270
1043858,h:32679,1,1,d:30,d:20,d:185,d:2,d:270
1043858,h:32679,1,1,d:31,d:2,d:185,d:2,d:270
1223567,h:11492,1,1,d:31,d:12,d:99,d:2,d:321
1501113,h:56865,1,3,d:5,d:20,d:285,d:1,d:417
1043858,h:32679,1,3,d:16,d:17,d:185,d:2,d:270
1043858,h:3104,1,3,d:16,d:20,d:185,d:2,d:270
1043858,h:32679,1,3,d:20,d:4,d:185,d:2,d:270
1310412,h:32163,1,3,d:30,d:19,d:17,d:2,d:55
1501113,h:5222,1,3,d:30,d:22,d:285,d:1,d:417
1043858,h:32679,1,3,d:30,d:22,d:185,d:2,d:270
1207504,h:103177,1,4,d:1,d:4,d:2,d:1,d:2
1501113,h:5222,1,4,d:1,d:13,d:285,d:1,d:417
1501113,h:5222,1,4,d:1,d:23,d:285,d:1,d:417
1207504,h:6350,1,4,d:6,d:16,d:2,d:1,d:2
1501113,h:5222,1,4,d:10,d:15,d:285,d:1,d:417
1043858,h:32679,1,4,d:10,d:23,d:185,d:2,d:270
1000549,h:22676,1,12,d:9,d:15,d:286,d:32,d:418
1000549,h:403305,1,12,d:10,d:19,d:286,d:32,d:418
1267654,h:11492,1,12,d:11,d:0,d:17,d:2,d:419
1267654,h:11492,1,12,d:11,d:0,d:17,d:2,d:419
1267654,h:326129,1,12,d:11,d:3,d:17,d:2,d:419
1000549,h:49881,1,12,d:11,d:19,d:286,d:32,d:418
1058533,h:9310,1,12,d:14,d:0,d:50,d:2,d:65
1267654,h:11492,1,12,d:26,d:17,d:17,d:2,d:419
1267654,h:11492,1,12,d:27,d:1,d:17,d:2,d:419
1141030,h:254658,1,1,d:23,d:21,d:157,d:2,d:227
1193777,h:12004,1,3,d:18,d:22,d:267,d:1,d:386
1141030,h:47981,1,1,d:25,d:21,d:157,d:2,d:227
1141030,h:18553,1,1,d:26,d:3,d:157,d:2,d:227
1141030,h:47981,1,1,d:28,d:11,d:157,d:2,d:227
1210224,h:4432,1,1,d:29,d:3,d:18,d:1,d:20
1000549,h:2964,1,1,d:30,d:20,d:286,d:32,d:418
1058533,h:11195,1,3,d:19,d:21,d:50,d:2,d:65
1193777,h:12004,1,3,d:16,d:18,d:267,d:1,d:386
1193777,h:60,1,3,d:16,d:20,d:267,d:1,d:386
1192055,h:576939,1,3,d:20,d:4,d:18,d:1,d:20
1193777,h:562,1,3,d:18,d:2,d:267,d:1,d:386
1210224,h:424197,1,3,d:30,d:20,d:18,d:1,d:20
1000549,h:151124,1,4,d:1,d:21,d:286,d:32,d:418
1194957,h:3570,1,4,d:1,d:22,d:32,d:2,d:387
1194957,h:27519,1,4,d:2,d:0,d:32,d:2,d:387
1194957,h:20073,1,4,d:2,d:2,d:32,d:2,d:387
1194957,h:20073,1,4,d:2,d:2,d:32,d:2,d:387
1210224,h:16512,1,4,d:2,d:2,d:18,d:1,d:20
1192055,h:137400,1,4,d:2,d:21,d:18,d:1,d:20
1210224,h:601224,1,4,d:4,d:19,d:18,d:1,d:20
1192055,h:54313,1,4,d:8,d:16,d:18,d:1,d:20
1192055,h:151161,1,4,d:9,d:16,d:18,d:1,d:20
1090931,h:84899,1,12,d:26,d:14,d:11,d:1,d:11
1163577,h:116240,1,3,d:18,d:18,d:2,d:1,d:15
1178331,h:41665,1,3,d:18,d:19,d:18,d:1,d:20
1090931,h:5222,1,1,d:24,d:6,d:11,d:1,d:11
1090931,h:5222,1,1,d:29,d:5,d:11,d:1,d:11
1163577,h:54431,1,1,d:29,d:7,d:2,d:1,d:15
1090931,h:7620,1,1,d:29,d:7,d:11,d:1,d:11
1090931,h:7620,1,1,d:30,d:18,d:11,d:1,d:11
1090931,h:5222,1,1,d:30,d:20,d:11,d:1,d:11
1163577,h:116240,1,3,d:20,d:1,d:2,d:1,d:15
1163577,h:210044,1,3,d:17,d:5,d:2,d:1,d:15
1163577,h:169601,1,3,d:17,d:7,d:2,d:1,d:15
1163577,h:130103,1,3,d:17,d:7,d:2,d:1,d:15
1163577,h:116240,1,3,d:20,d:13,d:2,d:1,d:15
1163577,h:116240,1,3,d:17,d:20,d:2,d:1,d:15
1163577,h:116240,1,3,d:30,d:16,d:2,d:1,d:15
1178331,h:525345,1,4,d:2,d:19,d:18,d:1,d:20
1163577,h:137400,1,4,d:11,d:3,d:2,d:1,d:15
1125198,h:92495,1,12,d:10,d:18,d:2,d:1,d:15
1270492,h:19766,1,12,d:10,d:21,d:17,d:2,d:24
1125198,h:103165,1,12,d:10,d:23,d:2,d:1,d:15
1119935,h:933,1,12,d:25,d:20,d:23,d:1,d:420
1201753,h:54359,1,12,d:12,d:18,d:18,d:1,d:20
1037321,h:29488,1,12,d:14,d:12,d:241,d:7,d:352
1270492,h:15889,1,12,d:23,d:4,d:17,d:2,d:24
1119935,h:390,1,12,d:26,d:6,d:23,d:1,d:420
1225454,h:146036,1,12,d:26,d:6,d:17,d:2,d:44
1119935,h:60,1,12,d:24,d:3,d:23,d:1,d:420
1119935,h:3570,1,12,d:24,d:6,d:23,d:1,d:420
1225454,h:2964,1,12,d:24,d:10,d:17,d:2,d:44
1225454,h:4432,1,12,d:24,d:16,d:17,d:2,d:44
1314208,h:107262,1,12,d:24,d:18,d:87,d:2,d:190
1270492,h:15889,1,12,d:26,d:16,d:17,d:2,d:24
1119935,h:705316,1,12,d:25,d:1,d:23,d:1,d:420
1119935,h:61079,1,12,d:25,d:5,d:23,d:1,d:420
1119935,h:390,1,12,d:26,d:18,d:23,d:1,d:420
1270492,h:216290,1,3,d:18,d:17,d:17,d:2,d:24
1125198,h:44212,1,3,d:18,d:18,d:2,d:1,d:15
1314208,h:16091,1,1,d:28,d:18,d:87,d:2,d:190
1037321,h:11138,1,1,d:28,d:22,d:241,d:7,d:352
1037321,h:29488,1,1,d:29,d:2,d:241,d:7,d:352
1225454,h:85052,1,3,d:5,d:21,d:17,d:2,d:44
1312248,h:183555,1,3,d:20,d:3,d:2,d:1,d:69
1314208,h:5222,1,3,d:17,d:2,d:87,d:2,d:190
1270492,h:7324,1,3,d:17,d:16,d:17,d:2,d:24
1312248,h:871720,1,3,d:17,d:22,d:2,d:1,d:69
1312248,h:1099466,1,3,d:31,d:21,d:2,d:1,d:69
1125198,h:54594,1,4,d:1,d:2,d:2,d:1,d:15
1125198,h:54365,1,4,d:1,d:5,d:2,d:1,d:15
1312248,h:940606,1,4,d:2,d:1,d:2,d:1,d:69
1312248,h:250793,1,4,d:2,d:3,d:2,d:1,d:69
1119935,h:32679,1,4,d:2,d:13,d:23,d:1,d:420
1119935,h:29488,1,4,d:2,d:15,d:23,d:1,d:420
1208936,h:1046673,1,4,d:3,d:9,d:14,d:2,d:14
1201753,h:54379,1,4,d:4,d:18,d:18,d:1,d:20
1225454,h:2964,1,4,d:6,d:14,d:17,d:2,d:44
1225454,h:1011459,1,4,d:6,d:22,d:17,d:2,d:44
1312248,h:114598,1,4,d:8,d:5,d:2,d:1,d:69
1225454,h:4432,1,4,d:11,d:6,d:17,d:2,d:44
1312248,h:54602,1,4,d:11,d:3,d:2,d:1,d:69
1201753,h:54359,1,4,d:12,d:18,d:18,d:1,d:20
1115040,h:633083,1,12,d:10,d:14,d:18,d:1,d:20
1644310,h:32163,1,12,d:25,d:17,d:7,d:2,d:285
1644310,h:32679,1,12,d:25,d:19,d:7,d:2,d:285
1102902,h:7284,1,12,d:23,d:12,d:110,d:5,d:156
1644310,h:11195,1,12,d:23,d:14,d:7,d:2,d:285
1644310,h:46717,1,12,d:23,d:18,d:7,d:2,d:285
1102902,h:8449,1,12,d:23,d:21,d:110,d:5,d:156
1115040,h:54548,1,3,d:18,d:18,d:18,d:1,d:20
1273690,h:7620,1,3,d:18,d:19,d:48,d:1,d:63
1102902,h:60383,1,1,d:24,d:1,d:110,d:5,d:156
1102902,h:47021,1,3,d:18,d:23,d:110,d:5,d:156
1644310,h:36373,1,3,d:19,d:2,d:7,d:2,d:285
1102902,h:11492,1,3,d:19,d:2,d:110,d:5,d:156
1273690,h:5222,1,1,d:27,d:2,d:48,d:1,d:63
1273690,h:7620,1,1,d:30,d:13,d:48,d:1,d:63
1273690,h:5222,1,1,d:30,d:16,d:48,d:1,d:63
1644310,h:364710,1,1,d:30,d:17,d:7,d:2,d:285
1115040,h:550467,1,3,d:16,d:15,d:18,d:1,d:20
1115040,h:633083,1,3,d:17,d:4,d:18,d:1,d:20
1115040,h:250795,1,3,d:24,d:19,d:18,d:1,d:20
1273690,h:783,1,3,d:24,d:20,d:48,d:1,d:63
1115040,h:633083,1,4,d:1,d:5,d:18,d:1,d:20
1273690,h:7620,1,4,d:2,d:14,d:48,d:1,d:63
1273690,h:39814,1,4,d:12,d:22,d:48,d:1,d:63
1105874,h:16436,1,12,d:11,d:23,d:13,d:2,d:13
1702442,h:20073,1,12,d:25,d:19,d:10,d:1,d:10
1202495,h:64,1,12,d:25,d:22,d:68,d:5,d:357
1236625,h:4202,1,12,d:12,d:23,d:32,d:2,d:215
1202495,h:7491,1,12,d:25,d:18,d:68,d:5,d:357
1236625,h:280373,1,12,d:26,d:12,d:32,d:2,d:215
1202495,h:7284,1,12,d:23,d:2,d:68,d:5,d:357
1202495,h:7284,1,12,d:23,d:14,d:68,d:5,d:357
1236625,h:1040831,1,12,d:23,d:14,d:32,d:2,d:215
1236625,h:280373,1,12,d:23,d:17,d:32,d:2,d:215
1202495,h:46717,1,12,d:23,d:23,d:68,d:5,d:357
1202495,h:64,1,12,d:24,d:3,d:68,d:5,d:357
1202495,h:7491,1,12,d:24,d:8,d:68,d:5,d:357
1702442,h:60,1,12,d:24,d:17,d:10,d:1,d:10
1702442,h:19702,1,12,d:24,d:18,d:10,d:1,d:10
1702442,h:649380,1,12,d:24,d:19,d:10,d:1,d:10
1236625,h:28304,1,12,d:26,d:16,d:32,d:2,d:215
1702442,h:60,1,12,d:26,d:17,d:10,d:1,d:10
1702442,h:107670,1,12,d:25,d:3,d:10,d:1,d:10
1236625,h:4202,1,12,d:26,d:21,d:32,d:2,d:215
1202495,h:1011459,1,1,d:27,d:14,d:68,d:5,d:357
1105874,h:28304,1,1,d:27,d:21,d:13,d:2,d:13
1202495,h:64,1,1,d:28,d:12,d:68,d:5,d:357
1202495,h:32163,1,1,d:28,d:17,d:68,d:5,d:357
1202495,h:2297,1,1,d:29,d:13,d:68,d:5,d:357
1105874,h:16436,1,1,d:30,d:12,d:13,d:2,d:13
1202495,h:21948,1,1,d:30,d:13,d:68,d:5,d:357
1202495,h:11195,1,1,d:31,d:0,d:68,d:5,d:357
1202495,h:64,1,1,d:31,d:13,d:68,d:5,d:357
1202495,h:32679,1,3,d:31,d:17,d:68,d:5,d:357
1105874,h:16436,1,4,d:2,d:11,d:13,d:2,d:13
1202495,h:12408,1,4,d:3,d:3,d:68,d:5,d:357
1202495,h:64,1,4,d:6,d:16,d:68,d:5,d:357
1236625,h:4202,1,4,d:13,d:9,d:32,d:2,d:215
1226111,h:220933,1,12,d:8,d:22,d:8,d:2,d:8
1193191,h:47885,1,12,d:10,d:3,d:154,d:2,d:223
1144156,h:47021,1,12,d:9,d:14,d:287,d:2,d:421
1018171,h:9822,1,12,d:9,d:16,d:45,d:7,d:59
1144156,h:13909,1,12,d:10,d:14,d:287,d:2,d:421
1144156,h:2297,1,12,d:10,d:16,d:287,d:2,d:421
1193191,h:987515,1,12,d:10,d:14,d:154,d:2,d:223
1000695,h:6292,1,12,d:10,d:18,d:11,d:1,d:11
1267343,h:11195,1,12,d:10,d:19,d:77,d:2,d:201
1304685,h:17689,1,12,d:10,d:19,d:17,d:2,d:142
1268655,h:350448,1,12,d:10,d:21,d:17,d:2,d:24
1144156,h:6769,1,12,d:12,d:2,d:287,d:2,d:421
1000695,h:183347,1,12,d:11,d:17,d:11,d:1,d:11
1144156,h:2297,1,12,d:11,d:18,d:287,d:2,d:421
1193191,h:4432,1,3,d:18,d:14,d:154,d:2,d:223
1268655,h:194939,1,12,d:25,d:23,d:17,d:2,d:24
1226111,h:4202,1,12,d:14,d:11,d:8,d:2,d:8
1226111,h:9310,1,12,d:14,d:12,d:8,d:2,d:8
1304685,h:34538,1,12,d:14,d:14,d:17,d:2,d:142
1267343,h:11195,1,3,d:30,d:21,d:77,d:2,d:201
1000695,h:6293,1,12,d:23,d:22,d:11,d:1,d:11
1226111,h:50644,1,12,d:24,d:6,d:8,d:2,d:8
1268655,h:24290,1,12,d:26,d:14,d:17,d:2,d:24
1018171,h:774138,1,3,d:18,d:18,d:45,d:7,d:59
1018171,h:260714,1,12,d:26,d:18,d:45,d:7,d:59
1268655,h:69693,1,12,d:27,d:3,d:17,d:2,d:24
1018171,h:6726,1,1,d:23,d:22,d:45,d:7,d:59
1000695,h:28772,1,1,d:23,d:22,d:11,d:1,d:11
1000695,h:28772,1,1,d:27,d:1,d:11,d:1,d:11
1854635,h:280373,1,1,d:27,d:11,d:32,d:2,d:107
1304685,h:34538,1,1,d:27,d:15,d:17,d:2,d:142
1018171,h:57197,1,1,d:27,d:18,d:45,d:7,d:59
1854635,h:7491,1,1,d:27,d:20,d:32,d:2,d:107
1304685,h:437,1,1,d:28,d:1,d:17,d:2,d:142
1304685,h:34538,1,3,d:19,d:14,d:17,d:2,d:142
1226111,h:4202,1,1,d:30,d:18,d:8,d:2,d:8
1255002,h:8449,1,3,d:19,d:22,d:269,d:2,d:389
1304685,h:34538,1,3,d:16,d:14,d:17,d:2,d:142
1255002,h:8449,1,3,d:16,d:18,d:269,d:2,d:389
1304685,h:34538,1,3,d:20,d:14,d:17,d:2,d:142
1304685,h:34538,1,3,d:23,d:14,d:17,d:2,d:142
1193191,h:103165,1,3,d:17,d:21,d:154,d:2,d:223
1226111,h:4202,1,3,d:23,d:14,d:8,d:2,d:8
1267343,h:64,1,3,d:24,d:21,d:77,d:2,d:201
1255002,h:84329,1,4,d:1,d:23,d:269,d:2,d:389
1304685,h:34538,1,4,d:2,d:14,d:17,d:2,d:142
1144156,h:47021,1,4,d:3,d:1,d:287,d:2,d:421
1304685,h:34538,1,4,d:3,d:14,d:17,d:2,d:142
1267343,h:7489,1,4,d:4,d:15,d:77,d:2,d:201
1304685,h:34538,1,4,d:10,d:14,d:17,d:2,d:142
1255002,h:9310,1,4,d:12,d:10,d:269,d:2,d:389
1267343,h:69862,1,4,d:12,d:20,d:77,d:2,d:201
1327641,h:11195,1,12,d:25,d:14,d:35,d:2,d:42
1037089,h:5222,1,12,d:10,d:1,d:11,d:1,d:34
1051131,h:60,1,3,d:18,d:10,d:50,d:2,d:65
1040604,h:60,1,12,d:8,d:22,d:224,d:1,d:326
1040604,h:60,1,12,d:9,d:15,d:224,d:1,d:326
1299710,h:138863,1,12,d:11,d:21,d:36,d:2,d:45
1327641,h:450816,1,12,d:25,d:16,d:35,d:2,d:42
1299710,h:280373,1,3,d:18,d:15,d:36,d:2,d:45
1268206,h:72323,1,12,d:23,d:2,d:233,d:27,d:342
1040604,h:39814,1,12,d:23,d:2,d:224,d:1,d:326
1037089,h:458425,1,12,d:23,d:8,d:11,d:1,d:34
1267220,h:11195,1,12,d:23,d:11,d:11,d:1,d:54
1268206,h:65174,1,12,d:24,d:5,d:233,d:27,d:342
1327641,h:51712,1,12,d:26,d:23,d:35,d:2,d:42
1327641,h:11195,1,12,d:27,d:2,d:35,d:2,d:42
1325776,h:15889,1,1,d:23,d:16,d:189,d:2,d:360
1325776,h:15889,1,1,d:23,d:16,d:189,d:2,d:360
1037089,h:5222,1,1,d:23,d:17,d:11,d:1,d:34
1225743,h:56815,1,1,d:23,d:16,d:11,d:1,d:34
1325776,h:11138,1,1,d:23,d:21,d:189,d:2,d:360
1037089,h:11195,1,1,d:23,d:22,d:11,d:1,d:34
1225743,h:5222,1,1,d:23,d:23,d:11,d:1,d:34
2023878,h:190625,1,3,d:18,d:21,d:18,d:1,d:20
1037089,h:62528,1,1,d:24,d:2,d:11,d:1,d:34
1267220,h:6290,1,1,d:24,d:3,d:11,d:1,d:54
1225743,h:19936,1,1,d:24,d:7,d:11,d:1,d:34
1305208,h:519057,1,3,d:18,d:22,d:18,d:1,d:20
1267220,h:11195,1,1,d:25,d:23,d:11,d:1,d:54
1225743,h:19936,1,1,d:26,d:4,d:11,d:1,d:34
