SESSIONID,USERID,REQUESTMONTH,REQUESTEDURL,day,hour,eps10,eps300,eps001
1193732,1193732,4,h:12004,d:1,d:6,d:44,d:1,d:139
1218995,1218995,4,h:7620,d:3,d:12,d:144,d:2,d:209
1218995,1218995,4,h:32163,d:3,d:17,d:144,d:2,d:209
1036266,1036266,4,h:7491,d:10,d:12,d:215,d:1,d:313
1021098,1021098,4,h:562,d:13,d:8,d:45,d:7,d:59
1300827,1300827,12,h:53791,d:9,d:2,d:35,d:2,d:42
1142430,1142430,12,h:388,d:10,d:19,d:10,d:1,d:10
1060683,1060683,12,h:10935,d:10,d:19,d:6,d:1,d:6
1085498,1085498,12,h:788,d:10,d:20,d:24,d:5,d:172
1068885,1068885,12,h:29487,d:10,d:21,d:9,d:2,d:9
1060683,1060683,12,h:215849,d:10,d:21,d:6,d:1,d:6
1300827,1300827,12,h:11195,d:11,d:13,d:35,d:2,d:42
1300827,1300827,12,h:159543,d:13,d:0,d:35,d:2,d:42
1068885,1068885,12,h:29294,d:14,d:3,d:9,d:2,d:9
1052333,1052333,12,h:87104,d:23,d:3,d:6,d:1,d:6
1127713,1127713,12,h:3570,d:23,d:6,d:205,d:2,d:298
1300827,1300827,12,h:85492,d:23,d:16,d:35,d:2,d:42
1127713,1127713,12,h:60,d:23,d:20,d:205,d:2,d:298
1142430,1142430,3,h:388,d:16,d:17,d:10,d:1,d:10
1298505,1298505,3,h:32679,d:20,d:11,d:194,d:20,d:281
1142430,1142430,3,h:388,d:17,d:19,d:10,d:1,d:10
1060683,1060683,3,h:12408,d:30,d:15,d:6,d:1,d:6
1052333,1052333,4,h:12004,d:1,d:19,d:6,d:1,d:6
1127713,1127713,4,h:7284,d:1,d:21,d:205,d:2,d:298
1298505,1298505,4,h:32679,d:2,d:11,d:194,d:20,d:281
1060683,1060683,4,h:12004,d:11,d:2,d:6,d:1,d:6
1072864,1072864,12,h:27770,d:8,d:23,d:16,d:1,d:90
1081822,1081822,12,h:34750,d:10,d:19,d:23,d:1,d:343
1254194,1254194,12,h:4432,d:10,d:23,d:2,d:1,d:2
1263395,1263395,3,h:525337,d:18,d:12,d:18,d:1,d:20
1263395,1263395,12,h:443460,d:11,d:0,d:18,d:1,d:20
1254194,1254194,12,h:5452,d:12,d:3,d:2,d:1,d:2
1173115,1173115,12,h:474,d:12,d:4,d:164,d:2,d:237
1048116,1048116,12,h:149661,d:12,d:5,d:151,d:1,d:219
1081822,1081822,12,h:5222,d:12,d:13,d:23,d:1,d:343
1081822,1081822,12,h:15889,d:12,d:17,d:23,d:1,d:343
1173115,1173115,12,h:31710,d:14,d:2,d:164,d:2,d:237
1048116,1048116,12,h:17184,d:23,d:2,d:151,d:1,d:219
1152090,1152090,12,h:11492,d:23,d:15,d:17,d:2,d:66
1254194,1254194,12,h:314162,d:23,d:19,d:2,d:1,d:2
1263395,1263395,12,h:60,d:23,d:22,d:18,d:1,d:20
1078124,1078124,12,h:3066,d:24,d:0,d:17,d:2,d:263
1643931,1643931,12,h:10936,d:24,d:2,d:202,d:2,d:294
1263395,1263395,12,h:29294,d:24,d:5,d:18,d:1,d:20
1078124,1078124,12,h:156223,d:24,d:6,d:17,d:2,d:263
1254194,1254194,12,h:4432,d:24,d:14,d:2,d:1,d:2
1643931,1643931,12,h:9373,d:24,d:18,d:202,d:2,d:294
1643931,1643931,12,h:6345,d:24,d:20,d:202,d:2,d:294
1643931,1643931,12,h:150528,d:25,d:1,d:202,d:2,d:294
1643931,1643931,12,h:63554,d:26,d:18,d:202,d:2,d:294
1152090,1152090,12,h:20719,d:26,d:19,d:17,d:2,d:66
1107817,1107817,1,h:60,d:24,d:6,d:212,d:23,d:308
1072864,1072864,1,h:280373,d:26,d:2,d:16,d:1,d:90
1107817,1107817,1,h:562,d:27,d:2,d:212,d:23,d:308
1107817,1107817,1,h:60,d:27,d:3,d:212,d:23,d:308
1081822,1081822,1,h:5222,d:27,d:5,d:23,d:1,d:343
1107817,1107817,1,h:32163,d:27,d:14,d:212,d:23,d:308
1263395,1263395,1,h:83007,d:27,d:19,d:18,d:1,d:20
1081822,1081822,3,h:5222,d:19,d:12,d:23,d:1,d:343
1263395,1263395,1,h:228595,d:28,d:2,d:18,d:1,d:20
1081822,1081822,3,h:15889,d:19,d:16,d:23,d:1,d:343
1263395,1263395,3,h:151176,d:16,d:18,d:18,d:1,d:20
1254194,1254194,3,h:4432,d:17,d:7,d:2,d:1,d:2
1048116,1048116,3,h:67574,d:18,d:6,d:151,d:1,d:219
2085711,2085711,3,h:60,d:30,d:23,d:18,d:1,d:20
1078124,1078124,4,h:36284,d:2,d:11,d:17,d:2,d:263
1081822,1081822,4,h:5222,d:2,d:12,d:23,d:1,d:343
1072864,1072864,4,h:11138,d:10,d:22,d:16,d:1,d:90
1254194,1254194,4,h:4432,d:12,d:23,d:2,d:1,d:2
1283589,1283589,12,h:153130,d:9,d:3,d:48,d:1,d:63
1091085,1091085,12,h:15889,d:10,d:2,d:30,d:2,d:36
1094638,1094638,12,h:314422,d:10,d:6,d:2,d:1,d:15
1283589,1283589,12,h:126617,d:10,d:22,d:48,d:1,d:63
1254289,1254289,12,h:5222,d:23,d:12,d:11,d:1,d:34
1283589,1283589,12,h:783,d:26,d:19,d:48,d:1,d:63
1283589,1283589,12,h:127503,d:26,d:20,d:48,d:1,d:63
1091085,1091085,1,h:39814,d:23,d:19,d:30,d:2,d:36
1254289,1254289,1,h:94108,d:25,d:19,d:11,d:1,d:34
1094638,1094638,1,h:4432,d:26,d:15,d:2,d:1,d:15
1091085,1091085,1,h:39814,d:26,d:18,d:30,d:2,d:36
1187317,1187317,1,h:2297,d:28,d:10,d:126,d:15,d:182
1187317,1187317,1,h:60,d:28,d:18,d:126,d:15,d:182
1187317,1187317,1,h:60,d:30,d:15,d:126,d:15,d:182
1254289,1254289,3,h:49266,d:19,d:22,d:11,d:1,d:34
1091085,1091085,3,h:15889,d:17,d:21,d:30,d:2,d:36
1094638,1094638,4,h:5446,d:8,d:5,d:2,d:1,d:15
1094638,1094638,4,h:4432,d:13,d:22,d:2,d:1,d:15
1083889,1083889,12,h:64,d:10,d:16,d:201,d:2,d:293
1083889,1083889,12,h:62528,d:10,d:21,d:201,d:2,d:293
1320270,1320270,12,h:16436,d:25,d:21,d:243,d:2,d:355
1320270,1320270,12,h:25610,d:25,d:23,d:243,d:2,d:355
1083889,1083889,3,h:64,d:18,d:16,d:201,d:2,d:293
1320270,1320270,12,h:86326,d:26,d:0,d:243,d:2,d:355
1320270,1320270,12,h:216441,d:26,d:3,d:243,d:2,d:355
1320270,1320270,12,h:68691,d:24,d:17,d:243,d:2,d:355
1320270,1320270,12,h:46717,d:24,d:23,d:243,d:2,d:355
1320270,1320270,12,h:16436,d:25,d:2,d:243,d:2,d:355
1083889,1083889,1,h:519494,d:23,d:17,d:201,d:2,d:293
1226745,1226745,1,h:49845,d:28,d:4,d:24,d:5,d:28
1282680,1282680,3,h:800635,d:19,d:19,d:2,d:1,d:69
1320270,1320270,3,h:68691,d:17,d:20,d:243,d:2,d:355
1320270,1320270,3,h:11138,d:18,d:1,d:243,d:2,d:355
1282680,1282680,4,h:42321,d:3,d:1,d:2,d:1,d:69
1094757,1094757,4,h:731115,d:12,d:22,d:18,d:1,d:20
1282680,1282680,4,h:65037,d:13,d:2,d:2,d:1,d:69
1018143,1018143,12,h:1003464,d:10,d:17,d:17,d:2,d:114
1009037,1009037,12,h:203376,d:11,d:4,d:96,d:2,d:135
1009037,1009037,12,h:168948,d:11,d:6,d:96,d:2,d:135
1361147,1361147,12,h:32679,d:11,d:17,d:26,d:2,d:30
1266748,1266748,12,h:60,d:13,d:3,d:10,d:1,d:10
1266748,1266748,12,h:4432,d:13,d:4,d:10,d:1,d:10
1009037,1009037,12,h:224441,d:24,d:4,d:96,d:2,d:135
1018143,1018143,12,h:52660,d:26,d:18,d:17,d:2,d:114
1076313,1076313,3,h:5446,d:18,d:19,d:132,d:2,d:192
1266748,1266748,1,h:21948,d:25,d:22,d:10,d:1,d:10
1266748,1266748,1,h:60,d:26,d:0,d:10,d:1,d:10
1236817,1236817,3,h:9310,d:19,d:10,d:71,d:2,d:100
1009037,1009037,1,h:7284,d:29,d:3,d:96,d:2,d:135
1076313,1076313,3,h:132082,d:17,d:0,d:132,d:2,d:192
1361147,1361147,3,h:32679,d:17,d:1,d:26,d:2,d:30
1252229,1252229,3,h:104174,d:20,d:7,d:2,d:1,d:2
1076313,1076313,3,h:119481,d:17,d:20,d:132,d:2,d:192
1266748,1266748,4,h:107670,d:1,d:7,d:10,d:1,d:10
1236817,1236817,4,h:9310,d:2,d:10,d:71,d:2,d:100
1076313,1076313,4,h:239216,d:13,d:0,d:132,d:2,d:192
1252229,1252229,4,h:54273,d:13,d:4,d:2,d:1,d:2
1265146,1265146,12,h:225525,d:10,d:2,d:11,d:1,d:341
1251107,1251107,12,h:255201,d:9,d:1,d:2,d:1,d:43
1091694,1091694,12,h:47981,d:10,d:7,d:189,d:2,d:275
1091694,1091694,12,h:30035,d:12,d:1,d:189,d:2,d:275
1082035,1082035,12,h:128032,d:11,d:5,d:2,d:1,d:49
1251107,1251107,12,h:380792,d:12,d:1,d:2,d:1,d:43
1028477,1028477,12,h:312490,d:12,d:13,d:166,d:2,d:409
1091694,1091694,12,h:134281,d:13,d:3,d:189,d:2,d:275
1265146,1265146,12,h:5222,d:13,d:6,d:11,d:1,d:341
1028477,1028477,12,h:971108,d:13,d:23,d:166,d:2,d:409
1028477,1028477,12,h:29488,d:14,d:2,d:166,d:2,d:409
1103939,1103939,12,h:10935,d:14,d:4,d:12,d:1,d:121
1103939,1103939,12,h:52602,d:23,d:7,d:12,d:1,d:121
1251107,1251107,12,h:27519,d:27,d:2,d:2,d:1,d:43
1622184,1622184,12,h:12004,d:27,d:2,d:11,d:1,d:34
1091694,1091694,12,h:789646,d:27,d:4,d:189,d:2,d:275
1091694,1091694,1,h:62529,d:25,d:18,d:189,d:2,d:275
1265146,1265146,1,h:5222,d:26,d:14,d:11,d:1,d:341
1265146,1265146,1,h:7491,d:26,d:16,d:11,d:1,d:341
1243128,1243128,1,h:32163,d:26,d:17,d:223,d:1,d:325
1091694,1091694,1,h:4084,d:27,d:14,d:189,d:2,d:275
1265146,1265146,1,h:7491,d:27,d:15,d:11,d:1,d:341
1103939,1103939,1,h:2964,d:27,d:17,d:12,d:1,d:121
1622184,1622184,1,h:5222,d:28,d:3,d:11,d:1,d:34
1103939,1103939,1,h:4700,d:28,d:6,d:12,d:1,d:121
1622184,1622184,1,h:5222,d:30,d:4,d:11,d:1,d:34
1091694,1091694,3,h:280373,d:5,d:20,d:189,d:2,d:275
1251107,1251107,3,h:54710,d:17,d:4,d:2,d:1,d:43
1028477,1028477,3,h:11195,d:23,d:13,d:166,d:2,d:409
1082035,1082035,3,h:54372,d:18,d:3,d:2,d:1,d:49
1251107,1251107,4,h:609280,d:1,d:0,d:2,d:1,d:43
1082035,1082035,4,h:1011459,d:1,d:1,d:2,d:1,d:49
1300082,1300082,4,h:38424,d:2,d:10,d:63,d:2,d:87
1028477,1028477,4,h:2297,d:4,d:19,d:166,d:2,d:409
1243128,1243128,4,h:10935,d:4,d:18,d:223,d:1,d:325
1009408,1009408,12,h:6765,d:10,d:4,d:280,d:2,d:410
1027690,1027690,12,h:48529,d:10,d:20,d:35,d:2,d:42
1009408,1009408,12,h:93831,d:10,d:21,d:280,d:2,d:410
1009408,1009408,12,h:11909,d:11,d:6,d:280,d:2,d:410
1127067,1127067,3,h:688578,d:18,d:15,d:36,d:2,d:45
1027690,1027690,12,h:11195,d:12,d:18,d:35,d:2,d:42
1146374,1146374,12,h:11138,d:12,d:22,d:2,d:1,d:51
1027690,1027690,12,h:22985,d:12,d:21,d:35,d:2,d:42
1241510,1241510,12,h:23008,d:13,d:1,d:17,d:2,d:142
1244610,1244610,12,h:10935,d:14,d:1,d:27,d:1,d:280
1140612,1140612,12,h:10935,d:23,d:17,d:197,d:5,d:286
1287937,1287937,3,h:613224,d:18,d:17,d:64,d:2,d:88
1140612,1140612,12,h:215849,d:24,d:1,d:197,d:5,d:286
1009408,1009408,12,h:13909,d:26,d:12,d:280,d:2,d:410
1009408,1009408,12,h:7489,d:26,d:16,d:280,d:2,d:410
1269099,1269099,12,h:4432,d:27,d:6,d:1,d:1,d:1
1269099,1269099,12,h:2297,d:27,d:11,d:1,d:1,d:1
1027690,1027690,1,h:28304,d:23,d:17,d:35,d:2,d:42
1781952,1781952,1,h:21948,d:23,d:17,d:237,d:2,d:348
1127067,1127067,3,h:3570,d:18,d:19,d:36,d:2,d:45
1241510,1241510,1,h:56447,d:25,d:22,d:17,d:2,d:142
1027690,1027690,1,h:28304,d:27,d:0,d:35,d:2,d:42
1140612,1140612,1,h:7491,d:27,d:12,d:197,d:5,d:286
1140612,1140612,1,h:7620,d:27,d:19,d:197,d:5,d:286
1140612,1140612,1,h:7620,d:27,d:19,d:197,d:5,d:286
1009408,1009408,3,h:28304,d:19,d:13,d:280,d:2,d:410
1140612,1140612,1,h:7620,d:28,d:2,d:197,d:5,d:286
1140612,1140612,1,h:7491,d:28,d:7,d:197,d:5,d:286
1202341,1202341,1,h:88133,d:28,d:7,d:12,d:1,d:121
1202341,1202341,1,h:10935,d:28,d:23,d:12,d:1,d:121
1242264,1242264,3,h:4432,d:19,d:18,d:45,d:7,d:59
1781952,1781952,1,h:16642,d:29,d:1,d:237,d:2,d:348
1009408,1009408,3,h:1110864,d:19,d:18,d:280,d:2,d:410
1146374,1146374,1,h:12004,d:29,d:16,d:2,d:1,d:51
1242264,1242264,1,h:21539,d:30,d:9,d:45,d:7,d:59
1242264,1242264,1,h:3104,d:30,d:11,d:45,d:7,d:59
1146374,1146374,1,h:11138,d:30,d:12,d:2,d:1,d:51
1242264,1242264,3,h:141114,d:19,d:22,d:45,d:7,d:59
1242264,1242264,1,h:9310,d:31,d:12,d:45,d:7,d:59
1269099,1269099,3,h:23245,d:5,d:23,d:1,d:1,d:1
1009408,1009408,3,h:12004,d:16,d:12,d:280,d:2,d:410
1202341,1202341,3,h:10935,d:16,d:22,d:12,d:1,d:121
1202341,1202341,3,h:10935,d:16,d:22,d:12,d:1,d:121
1269099,1269099,3,h:500021,d:18,d:6,d:1,d:1,d:1
1127067,1127067,3,h:630290,d:20,d:6,d:36,d:2,d:45
1027690,1027690,3,h:11195,d:17,d:21,d:35,d:2,d:42
1089321,1089321,3,h:12004,d:23,d:18,d:11,d:1,d:150
1241510,1241510,3,h:20073,d:30,d:20,d:17,d:2,d:142
1146374,1146374,4,h:11138,d:1,d:20,d:2,d:1,d:51
1781952,1781952,4,h:9751,d:2,d:0,d:237,d:2,d:348
1781952,1781952,4,h:893113,d:2,d:4,d:237,d:2,d:348
1287937,1287937,4,h:613224,d:12,d:1,d:64,d:2,d:88
1064284,1064284,12,h:37892,d:8,d:23,d:226,d:2,d:328
1064284,1064284,12,h:16091,d:10,d:2,d:226,d:2,d:328
1126775,1126775,12,h:127353,d:10,d:4,d:138,d:1,d:267
1223692,1223692,12,h:261190,d:11,d:1,d:17,d:2,d:19
1223692,1223692,12,h:2427,d:12,d:5,d:17,d:2,d:19
1251462,1251462,12,h:4432,d:12,d:17,d:18,d:1,d:20
1233323,1233323,12,h:7284,d:12,d:18,d:17,d:2,d:19
1233323,1233323,12,h:16436,d:12,d:21,d:17,d:2,d:19
1013373,1013373,12,h:2297,d:26,d:0,d:210,d:2,d:391
1013373,1013373,12,h:2964,d:26,d:3,d:210,d:2,d:391
1312682,1312682,12,h:31710,d:23,d:20,d:82,d:2,d:116
1312682,1312682,12,h:16642,d:23,d:22,d:82,d:2,d:116
1312682,1312682,12,h:11138,d:24,d:3,d:82,d:2,d:116
1223692,1223692,12,h:7543,d:24,d:5,d:17,d:2,d:19
1013373,1013373,12,h:2964,d:24,d:13,d:210,d:2,d:391
1013373,1013373,12,h:2297,d:24,d:20,d:210,d:2,d:391
1312682,1312682,12,h:46717,d:25,d:0,d:82,d:2,d:116
1297040,1297040,3,h:1099475,d:18,d:17,d:18,d:1,d:20
1223692,1223692,12,h:90747,d:26,d:21,d:17,d:2,d:19
1233323,1233323,3,h:16436,d:18,d:19,d:17,d:2,d:19
1251462,1251462,1,h:4432,d:23,d:20,d:18,d:1,d:20
1297040,1297040,3,h:229634,d:18,d:18,d:18,d:1,d:20
1312682,1312682,1,h:46717,d:25,d:18,d:82,d:2,d:116
1312682,1312682,1,h:13909,d:26,d:18,d:82,d:2,d:116
1064284,1064284,1,h:9310,d:26,d:19,d:226,d:2,d:328
1312682,1312682,1,h:2297,d:26,d:21,d:82,d:2,d:116
1233323,1233323,1,h:16436,d:26,d:20,d:17,d:2,d:19
1064284,1064284,1,h:16091,d:27,d:0,d:226,d:2,d:328
1126775,1126775,1,h:200671,d:27,d:5,d:138,d:1,d:267
1253802,1253802,1,h:60,d:27,d:16,d:240,d:1,d:351
1253802,1253802,1,h:4700,d:27,d:17,d:240,d:1,d:351
1312682,1312682,3,h:23558,d:19,d:11,d:82,d:2,d:116
1253802,1253802,1,h:10935,d:27,d:19,d:240,d:1,d:351
1251462,1251462,3,h:4432,d:19,d:14,d:18,d:1,d:20
1312682,1312682,1,h:2297,d:29,d:13,d:82,d:2,d:116
1312682,1312682,1,h:13909,d:29,d:17,d:82,d:2,d:116
1253802,1253802,1,h:10935,d:29,d:22,d:240,d:1,d:351
1251462,1251462,3,h:112006,d:19,d:17,d:18,d:1,d:20
1233323,1233323,1,h:7284,d:30,d:18,d:17,d:2,d:19
1253802,1253802,1,h:10935,d:30,d:18,d:240,d:1,d:351
1312682,1312682,3,h:68691,d:5,d:19,d:82,d:2,d:116
1312682,1312682,3,h:29488,d:5,d:23,d:82,d:2,d:116
1223692,1223692,3,h:2964,d:17,d:0,d:17,d:2,d:19
1312682,1312682,3,h:68691,d:20,d:13,d:82,d:2,d:116
1297040,1297040,3,h:1099475,d:17,d:23,d:18,d:1,d:20
1064284,1064284,3,h:389,d:23,d:19,d:226,d:2,d:328
1312682,1312682,3,h:32679,d:31,d:16,d:82,d:2,d:116
1297040,1297040,3,h:1099475,d:31,d:17,d:18,d:1,d:20
1251462,1251462,4,h:176389,d:1,d:6,d:18,d:1,d:20
1312682,1312682,4,h:38424,d:1,d:15,d:82,d:2,d:116
1312682,1312682,4,h:31710,d:2,d:13,d:82,d:2,d:116
1312682,1312682,4,h:29488,d:3,d:12,d:82,d:2,d:116
1312682,1312682,4,h:46717,d:3,d:16,d:82,d:2,d:116
1251462,1251462,4,h:4432,d:9,d:15,d:18,d:1,d:20
1253802,1253802,4,h:10935,d:11,d:4,d:240,d:1,d:351
1253802,1253802,4,h:67574,d:11,d:17,d:240,d:1,d:351
1253802,1253802,4,h:10935,d:12,d:18,d:240,d:1,d:351
1089307,1089307,12,h:13382,d:10,d:7,d:48,d:1,d:63
1065815,1065815,12,h:73923,d:10,d:17,d:32,d:2,d:38
1086494,1086494,12,h:282318,d:12,d:2,d:11,d:1,d:34
1204811,1204811,12,h:1032,d:11,d:4,d:17,d:2,d:44
1266554,1266554,12,h:16436,d:12,d:20,d:187,d:2,d:272
1266554,1266554,12,h:13790,d:13,d:20,d:187,d:2,d:272
1111860,1111860,12,h:7284,d:23,d:2,d:17,d:2,d:66
1089307,1089307,12,h:13382,d:23,d:6,d:48,d:1,d:63
1089307,1089307,12,h:13382,d:24,d:7,d:48,d:1,d:63
1111860,1111860,12,h:34538,d:24,d:15,d:17,d:2,d:66
1266554,1266554,12,h:4432,d:26,d:16,d:187,d:2,d:272
1111860,1111860,12,h:47021,d:26,d:22,d:17,d:2,d:66
1086494,1086494,3,h:390,d:18,d:22,d:11,d:1,d:34
1266554,1266554,1,h:7491,d:26,d:0,d:187,d:2,d:272
1833660,1833660,1,h:60,d:26,d:20,d:98,d:2,d:137
1186440,1186440,1,h:207186,d:26,d:23,d:2,d:1,d:15
1199653,1199653,1,h:2964,d:27,d:4,d:72,d:2,d:101
1089307,1089307,1,h:13382,d:27,d:8,d:48,d:1,d:63
1065815,1065815,1,h:7489,d:28,d:1,d:32,d:2,d:38
1833660,1833660,1,h:19844,d:28,d:4,d:98,d:2,d:137
1111860,1111860,1,h:663522,d:28,d:20,d:17,d:2,d:66
1186440,1186440,1,h:103165,d:29,d:0,d:2,d:1,d:15
1266554,1266554,3,h:11138,d:19,d:19,d:187,d:2,d:272
1065815,1065815,1,h:64,d:29,d:22,d:32,d:2,d:38
1054130,1054130,1,h:5222,d:30,d:16,d:11,d:1,d:54
1833660,1833660,1,h:161042,d:30,d:20,d:98,d:2,d:137
1833660,1833660,3,h:694649,d:5,d:19,d:98,d:2,d:137
1086494,1086494,3,h:3570,d:18,d:1,d:11,d:1,d:34
1086494,1086494,3,h:84329,d:31,d:22,d:11,d:1,d:34
1204811,1204811,4,h:893113,d:1,d:23,d:17,d:2,d:44
1186440,1186440,4,h:243311,d:2,d:0,d:2,d:1,d:15
1010864,1010864,12,h:12964,d:10,d:1,d:162,d:2,d:235
1010864,1010864,12,h:7284,d:9,d:4,d:162,d:2,d:235
1010864,1010864,12,h:110163,d:10,d:14,d:162,d:2,d:235
1010864,1010864,12,h:78593,d:10,d:23,d:162,d:2,d:235
1010864,1010864,12,h:194935,d:11,d:0,d:162,d:2,d:235
1083959,1083959,12,h:15889,d:11,d:1,d:11,d:1,d:54
1010864,1010864,12,h:86572,d:12,d:16,d:162,d:2,d:235
1019381,1019381,12,h:3104,d:12,d:22,d:84,d:2,d:118
1019381,1019381,12,h:60,d:13,d:3,d:84,d:2,d:118
1264374,1264374,12,h:649380,d:25,d:23,d:281,d:7,d:411
1010864,1010864,12,h:28304,d:13,d:21,d:162,d:2,d:235
1013407,1013407,12,h:138863,d:13,d:22,d:36,d:2,d:45
1013407,1013407,12,h:15889,d:14,d:0,d:36,d:2,d:45
1010864,1010864,12,h:29488,d:14,d:2,d:162,d:2,d:235
1264374,1264374,12,h:60,d:23,d:20,d:281,d:7,d:411
1083959,1083959,12,h:39814,d:24,d:3,d:11,d:1,d:54
1083959,1083959,12,h:4700,d:24,d:6,d:11,d:1,d:54
1264374,1264374,12,h:27519,d:25,d:2,d:281,d:7,d:411
1013407,1013407,12,h:15889,d:27,d:13,d:36,d:2,d:45
1019381,1019381,1,h:32163,d:27,d:14,d:84,d:2,d:118
1264374,1264374,1,h:11138,d:27,d:22,d:281,d:7,d:411
1030422,1030422,1,h:4432,d:27,d:22,d:56,d:8,d:78
1264374,1264374,1,h:7489,d:28,d:2,d:281,d:7,d:411
1083959,1083959,1,h:7405,d:29,d:3,d:11,d:1,d:54
1019381,1019381,1,h:197158,d:29,d:17,d:84,d:2,d:118
1221847,1221847,1,h:4432,d:30,d:0,d:246,d:1,d:359
1030422,1030422,1,h:4432,d:30,d:16,d:56,d:8,d:78
1013407,1013407,1,h:138863,d:30,d:18,d:36,d:2,d:45
1013407,1013407,3,h:15889,d:5,d:18,d:36,d:2,d:45
1019381,1019381,3,h:28304,d:5,d:20,d:84,d:2,d:118
1221847,1221847,3,h:61002,d:30,d:17,d:246,d:1,d:359
1221847,1221847,4,h:7620,d:1,d:18,d:246,d:1,d:359
1013407,1013407,4,h:15889,d:2,d:11,d:36,d:2,d:45
1013407,1013407,4,h:11138,d:2,d:14,d:36,d:2,d:45
1284001,1284001,12,h:3104,d:9,d:1,d:244,d:28,d:356
1284001,1284001,12,h:422197,d:10,d:16,d:244,d:28,d:356
1228848,1228848,12,h:782,d:14,d:0,d:154,d:2,d:223
1644253,1644253,12,h:11195,d:23,d:14,d:35,d:2,d:42
1147845,1147845,12,h:77134,d:25,d:8,d:6,d:1,d:6
1116963,1116963,12,h:410624,d:24,d:18,d:18,d:1,d:20
1644253,1644253,1,h:11195,d:25,d:22,d:35,d:2,d:42
1644253,1644253,1,h:2297,d:26,d:1,d:35,d:2,d:42
1242577,1242577,3,h:1255,d:19,d:1,d:24,d:5,d:28
1228848,1228848,3,h:9822,d:19,d:10,d:154,d:2,d:223
1228848,1228848,3,h:3104,d:19,d:13,d:154,d:2,d:223
1147845,1147845,1,h:5222,d:28,d:4,d:6,d:1,d:6
1228848,1228848,1,h:23558,d:29,d:11,d:154,d:2,d:223
1644253,1644253,1,h:11195,d:30,d:2,d:35,d:2,d:42
1147845,1147845,1,h:12004,d:30,d:2,d:6,d:1,d:6
1284001,1284001,1,h:62528,d:30,d:10,d:244,d:28,d:356
1284001,1284001,3,h:62528,d:16,d:22,d:244,d:28,d:356
1116963,1116963,3,h:413386,d:17,d:3,d:18,d:1,d:20
1087548,1087548,3,h:7620,d:23,d:20,d:260,d:2,d:378
1242577,1242577,3,h:10284,d:31,d:22,d:24,d:5,d:28
1242577,1242577,4,h:390,d:1,d:6,d:24,d:5,d:28
1242577,1242577,4,h:60,d:2,d:2,d:24,d:5,d:28
1147845,1147845,4,h:12004,d:12,d:22,d:6,d:1,d:6
1287405,1287405,4,h:103165,d:14,d:5,d:2,d:1,d:69
1348262,1348262,12,h:47021,d:9,d:12,d:17,d:2,d:44
1286922,1286922,12,h:61002,d:9,d:13,d:264,d:2,d:383
1086383,1086383,12,h:34538,d:10,d:2,d:32,d:2,d:176
1063466,1063466,12,h:50722,d:9,d:0,d:214,d:24,d:311
1348262,1348262,12,h:50652,d:10,d:4,d:17,d:2,d:44
1244972,1244972,12,h:23558,d:8,d:22,d:35,d:2,d:42
1063466,1063466,12,h:48997,d:9,d:2,d:214,d:24,d:311
1086383,1086383,12,h:47021,d:9,d:12,d:32,d:2,d:176
1046787,1046787,12,h:16436,d:11,d:21,d:13,d:2,d:13
1067138,1067138,12,h:5222,d:10,d:14,d:227,d:2,d:330
1041101,1041101,12,h:6383,d:10,d:17,d:17,d:2,d:19
1067138,1067138,12,h:4084,d:10,d:21,d:227,d:2,d:330
1046787,1046787,12,h:16436,d:10,d:21,d:13,d:2,d:13
1346119,1346119,12,h:121979,d:10,d:21,d:17,d:2,d:19
1046787,1046787,12,h:161295,d:11,d:5,d:13,d:2,d:13
1041101,1041101,12,h:2084,d:11,d:16,d:17,d:2,d:19
1067741,1067741,12,h:4432,d:12,d:7,d:18,d:1,d:20
1244972,1244972,12,h:11195,d:12,d:11,d:35,d:2,d:42
1244972,1244972,12,h:23558,d:12,d:14,d:35,d:2,d:42
1067138,1067138,12,h:4084,d:12,d:15,d:227,d:2,d:330
1067138,1067138,12,h:11195,d:12,d:18,d:227,d:2,d:330
1348262,1348262,12,h:47021,d:12,d:19,d:17,d:2,d:44
1085108,1085108,12,h:18277,d:12,d:18,d:220,d:1,d:320
1191488,1191488,12,h:4700,d:14,d:14,d:196,d:2,d:283
1046787,1046787,12,h:16436,d:23,d:1,d:13,d:2,d:13
1086383,1086383,12,h:19837,d:23,d:3,d:32,d:2,d:176
1287405,1287405,12,h:10936,d:23,d:3,d:2,d:1,d:69
1286922,1286922,12,h:11138,d:23,d:17,d:264,d:2,d:383
1234204,1234204,12,h:5222,d:23,d:22,d:16,d:1,d:346
1323482,1323482,12,h:137140,d:24,d:3,d:10,d:1,d:10
1086383,1086383,12,h:117448,d:24,d:5,d:32,d:2,d:176
1067741,1067741,12,h:9310,d:26,d:19,d:18,d:1,d:20
1234204,1234204,12,h:982246,d:26,d:20,d:16,d:1,d:346
1234204,1234204,12,h:342512,d:26,d:21,d:16,d:1,d:346
1323482,1323482,12,h:28825,d:26,d:20,d:10,d:1,d:10
1067741,1067741,12,h:383061,d:26,d:22,d:18,d:1,d:20
1348262,1348262,12,h:2964,d:27,d:0,d:17,d:2,d:44
1287405,1287405,12,h:4432,d:27,d:4,d:2,d:1,d:69
1041101,1041101,12,h:480578,d:27,d:4,d:17,d:2,d:19
1244972,1244972,1,h:23558,d:23,d:15,d:35,d:2,d:42
