[INFO ] 2017-09-29 14:50:16,568 -- WorkingPath: /Users/igorsantana/git/pibic/context-aware_data_sets/Movie_DePaulMovie/CARSKit.Workspace/
[INFO ] 2017-09-29 14:50:16,581 -- Your original rating data path: /Users/igorsantana/git/pibic/context-aware_data_sets/Movie_DePaulMovie/ratings.txt
[INFO ] 2017-09-29 14:50:16,581 -- Current working path: /Users/igorsantana/git/pibic/context-aware_data_sets/Movie_DePaulMovie/CARSKit.Workspace/
[WARN ] 2017-09-29 14:50:16,584 -- You rating data is in Compact format. CARSKit is working on transformation on the data format...
[INFO ] 2017-09-29 14:50:16,793 -- Data transformaton completed (from Compact to Binary format). See new rating file: /Users/igorsantana/git/pibic/context-aware_data_sets/Movie_DePaulMovie/CARSKit.Workspace/ratings_binary.txt
[INFO ] 2017-09-29 14:50:16,813 -- Dataset: ...ARSKit.Workspace/ratings_binary.txt
[INFO ] 2017-09-29 14:50:16,815 -- DataPath: /Users/igorsantana/git/pibic/context-aware_data_sets/Movie_DePaulMovie/CARSKit.Workspace/ratings_binary.txt
[INFO ] 2017-09-29 14:50:17,033 -- Rating data set has been successfully loaded.
[INFO ] 2017-09-29 14:50:17,052 -- 
/*********************************************************************************************************************
 *
 * Dataset: /Users/igorsantana/git/pibic/context-aware_data_sets/Movie_DePaulMovie/CARSKit.Workspace/ratings_binary.txt
 * 
 * Statistics of U-I-C Matrix:
 * User amount: 97
 * Item amount: 79
 * Rate amount: 5035
 * Context dimensions: 3 (companion, location, time)
 * Context conditions: 10 (companion: 4, location: 3, time: 3)
 * Context situations: 13
 * Data density: 1.82297330607391930000%
 * Scale distribution: [2.0 x 625, 4.0 x 1209, 1.0 x 829, 5.0 x 1367, 3.0 x 1005]
 * Average value of all ratings: 3.329688
 * Standard deviation of all ratings: 1.414732
 * Mode of all rating values: 5.000000
 * Median of all rating values: 4.000000
 *
 *********************************************************************************************************************/
[INFO ] 2017-09-29 14:50:17,057 -- With Setup: cv -k 2 -p on --rand-seed 1 --test-view all
[DEBUG] 2017-09-29 14:50:17,082 -- Fold [1]: training amount: 2514, test amount: 2515
[DEBUG] 2017-09-29 14:50:17,249 -- Segmento encontrado: companion:alone
[DEBUG] 2017-09-29 14:50:17,249 -- Segmento encontrado: companion:family
[DEBUG] 2017-09-29 14:50:17,249 -- Segmento encontrado: companion:na
[DEBUG] 2017-09-29 14:50:17,249 -- Segmento encontrado: companion:partner
[DEBUG] 2017-09-29 14:50:17,249 -- Segmento encontrado: location:cinema
[DEBUG] 2017-09-29 14:50:17,249 -- Segmento encontrado: location:home
[DEBUG] 2017-09-29 14:50:17,249 -- Segmento encontrado: location:na
[DEBUG] 2017-09-29 14:50:17,249 -- Segmento encontrado: time:na
[DEBUG] 2017-09-29 14:50:17,249 -- Segmento encontrado: time:weekday
[DEBUG] 2017-09-29 14:50:17,249 -- Segmento encontrado: time:weekend
[DEBUG] 2017-09-29 14:50:17,250 -- Começada a execução do modelo inteiro do fold 1
[DEBUG] 2017-09-29 14:50:17,254 -- Fold [1]: training amount: 1257, test amount: 1257
[DEBUG] 2017-09-29 14:50:41,528 -- BPR fold [12] iter 160: loss = 1170.128, delta_loss = -43.593155, learn_rate = 4.0240074E-18
[DEBUG] 2017-09-29 14:50:41,532 -- BPR fold [12] iter 161: loss = 1168.8206, delta_loss = 1.3074578, learn_rate = 2.0120037E-18
[DEBUG] 2017-09-29 14:50:41,538 -- BPR fold [12] iter 162: loss = 1138.0273, delta_loss = 30.79328, learn_rate = 2.1126038E-18
[DEBUG] 2017-09-29 14:50:41,543 -- BPR fold [12] iter 163: loss = 1155.036, delta_loss = -17.008709, learn_rate = 2.2182341E-18
[DEBUG] 2017-09-29 14:50:41,547 -- BPR fold [12] iter 164: loss = 1108.8823, delta_loss = 46.1537, learn_rate = 1.1091171E-18
[DEBUG] 2017-09-29 14:50:41,553 -- BPR fold [12] iter 165: loss = 1146.554, delta_loss = -37.67162, learn_rate = 1.1645729E-18
[DEBUG] 2017-09-29 14:50:41,558 -- BPR fold [12] iter 166: loss = 1145.3197, delta_loss = 1.2341926, learn_rate = 5.8228645E-19
[DEBUG] 2017-09-29 14:50:41,565 -- BPR fold [12] iter 167: loss = 1121.1515, delta_loss = 24.168219, learn_rate = 6.114008E-19
[DEBUG] 2017-09-29 14:50:41,574 -- BPR fold [12] iter 168: loss = 1074.0732, delta_loss = 47.0783, learn_rate = 6.419708E-19
[DEBUG] 2017-09-29 14:50:41,581 -- BPR fold [12] iter 169: loss = 1102.525, delta_loss = -28.451752, learn_rate = 6.7406933E-19
[DEBUG] 2017-09-29 14:50:41,592 -- BPR fold [12] iter 170: loss = 1125.8733, delta_loss = -23.348263, learn_rate = 3.3703466E-19
[DEBUG] 2017-09-29 14:50:41,598 -- BPR fold [12] iter 171: loss = 1139.5692, delta_loss = -13.696008, learn_rate = 1.6851733E-19
[DEBUG] 2017-09-29 14:50:41,603 -- BPR fold [12] iter 172: loss = 1130.1971, delta_loss = 9.37209, learn_rate = 8.4258666E-20
[DEBUG] 2017-09-29 14:50:41,608 -- BPR fold [12] iter 173: loss = 1177.4382, delta_loss = -47.24112, learn_rate = 8.84716E-20
[DEBUG] 2017-09-29 14:50:41,613 -- BPR fold [12] iter 174: loss = 1084.0344, delta_loss = 93.40382, learn_rate = 4.42358E-20
[DEBUG] 2017-09-29 14:50:41,623 -- BPR fold [12] iter 175: loss = 1128.1797, delta_loss = -44.145267, learn_rate = 4.644759E-20
[DEBUG] 2017-09-29 14:50:41,628 -- BPR fold [12] iter 176: loss = 1134.0203, delta_loss = -5.8405495, learn_rate = 2.3223795E-20
[DEBUG] 2017-09-29 14:50:41,633 -- BPR fold [12] iter 177: loss = 1086.1129, delta_loss = 47.90741, learn_rate = 1.1611898E-20
[DEBUG] 2017-09-29 14:50:41,638 -- BPR fold [12] iter 178: loss = 1110.3761, delta_loss = -24.263268, learn_rate = 1.2192493E-20
[DEBUG] 2017-09-29 14:50:41,643 -- BPR fold [12] iter 179: loss = 1119.9514, delta_loss = -9.575214, learn_rate = 6.0962464E-21
[DEBUG] 2017-09-29 14:50:41,647 -- BPR fold [12] iter 180: loss = 1099.035, delta_loss = 20.916298, learn_rate = 3.0481232E-21
[DEBUG] 2017-09-29 14:50:41,655 -- BPR fold [12] iter 181: loss = 1163.2606, delta_loss = -64.22553, learn_rate = 3.2005292E-21
[DEBUG] 2017-09-29 14:50:41,660 -- BPR fold [12] iter 182: loss = 1166.211, delta_loss = -2.9505064, learn_rate = 1.6002646E-21
[DEBUG] 2017-09-29 14:50:41,665 -- BPR fold [12] iter 183: loss = 1126.2916, delta_loss = 39.919422, learn_rate = 8.001323E-22
[DEBUG] 2017-09-29 14:50:41,673 -- BPR fold [12] iter 184: loss = 1150.3579, delta_loss = -24.06619, learn_rate = 8.4013893E-22
[DEBUG] 2017-09-29 14:50:41,678 -- BPR fold [12] iter 185: loss = 1079.4764, delta_loss = 70.88143, learn_rate = 4.2006947E-22
[DEBUG] 2017-09-29 14:50:41,690 -- BPR fold [12] iter 186: loss = 1152.3945, delta_loss = -72.918106, learn_rate = 4.4107296E-22
[DEBUG] 2017-09-29 14:50:41,696 -- BPR fold [12] iter 187: loss = 1092.9136, delta_loss = 59.48094, learn_rate = 2.2053648E-22
[DEBUG] 2017-09-29 14:50:41,704 -- BPR fold [12] iter 188: loss = 1103.2493, delta_loss = -10.335612, learn_rate = 2.315633E-22
[DEBUG] 2017-09-29 14:50:41,710 -- BPR fold [12] iter 189: loss = 1140.0598, delta_loss = -36.810623, learn_rate = 1.1578165E-22
[DEBUG] 2017-09-29 14:50:41,715 -- BPR fold [12] iter 190: loss = 1166.8575, delta_loss = -26.797657, learn_rate = 5.789082E-23
[DEBUG] 2017-09-29 14:50:41,722 -- BPR fold [12] iter 191: loss = 1164.8367, delta_loss = 2.0208519, learn_rate = 2.894541E-23
[DEBUG] 2017-09-29 14:50:41,729 -- BPR fold [12] iter 192: loss = 1142.332, delta_loss = 22.50456, learn_rate = 3.039268E-23
[DEBUG] 2017-09-29 14:50:41,736 -- BPR fold [12] iter 193: loss = 1170.0663, delta_loss = -27.734156, learn_rate = 3.1912317E-23
[DEBUG] 2017-09-29 14:50:41,741 -- BPR fold [12] iter 194: loss = 1102.1079, delta_loss = 67.9583, learn_rate = 1.5956159E-23
[DEBUG] 2017-09-29 14:50:41,746 -- BPR fold [12] iter 195: loss = 1193.6732, delta_loss = -91.56527, learn_rate = 1.6753967E-23
[DEBUG] 2017-09-29 14:50:41,760 -- BPR fold [12] iter 196: loss = 1117.3546, delta_loss = 76.31856, learn_rate = 8.376983E-24
[DEBUG] 2017-09-29 14:50:41,768 -- BPR fold [12] iter 197: loss = 1105.3573, delta_loss = 11.997304, learn_rate = 8.795832E-24
[DEBUG] 2017-09-29 14:50:41,776 -- BPR fold [12] iter 198: loss = 1140.9767, delta_loss = -35.619335, learn_rate = 9.235624E-24
[DEBUG] 2017-09-29 14:50:41,788 -- BPR fold [12] iter 199: loss = 1076.9193, delta_loss = 64.0574, learn_rate = 4.617812E-24
[DEBUG] 2017-09-29 14:50:41,794 -- BPR fold [12] iter 200: loss = 1131.8085, delta_loss = -54.889187, learn_rate = 4.8487024E-24
[DEBUG] 2017-09-29 14:50:41,795 -- BPR fold [12] evaluate test data ... 
[DEBUG] 2017-09-29 14:50:41,797 -- BPR fold [12] has candidate items: 78
[DEBUG] 2017-09-29 14:50:42,000 -- BPR fold [12] has writeen item recommendations to /Users/igorsantana/git/pibic/context-aware_data_sets/Movie_DePaulMovie/CARSKit.Workspace/BPR-top-10-items fold [12].txt
[DEBUG] 2017-09-29 14:50:42,002 -- BPR fold [12]: Pre1: 0.156505, Pre3: 0.147046, Pre5: 0.131198, Pre10: 0.112388, Rec1: 0.051797, Rec3: 0.168217, Rec5: 0.254749, Rec10: 0.419523, F11: 0.072391, F13: 0.158659, F15: 0.162073, F110: 0.169467, AUC: 0.781778, MAP1: 0.051797, MAP3: 0.105858, MAP5: 0.130825, MAP10: 0.165723, NDCG: 0.267928, MRR: 0.297608	Time: 00:01, 00:00
[DEBUG] 2017-09-29 14:50:42,011 -- BPR fold [12] iter 1: loss = 6961.2476, delta_loss = -6961.2476, learn_rate = 0.002
[DEBUG] 2017-09-29 14:50:42,019 -- BPR fold [12] iter 2: loss = 6220.358, delta_loss = 740.8898, learn_rate = 0.002
[DEBUG] 2017-09-29 14:50:42,026 -- BPR fold [12] iter 3: loss = 5799.712, delta_loss = 420.64606, learn_rate = 0.0021000002
[DEBUG] 2017-09-29 14:50:42,030 -- BPR fold [12] iter 4: loss = 5517.752, delta_loss = 281.9599, learn_rate = 0.002205
[DEBUG] 2017-09-29 14:50:42,036 -- BPR fold [12] iter 5: loss = 5310.611, delta_loss = 207.14102, learn_rate = 0.0023152502
[DEBUG] 2017-09-29 14:50:42,041 -- BPR fold [12] iter 6: loss = 5185.3687, delta_loss = 125.24206, learn_rate = 0.0024310127
[DEBUG] 2017-09-29 14:50:42,045 -- BPR fold [12] iter 7: loss = 5057.5176, delta_loss = 127.85136, learn_rate = 0.0025525633
[DEBUG] 2017-09-29 14:50:42,052 -- BPR fold [12] iter 8: loss = 4930.631, delta_loss = 126.88686, learn_rate = 0.0026801913
[DEBUG] 2017-09-29 14:50:42,060 -- BPR fold [12] iter 9: loss = 4752.617, delta_loss = 178.01349, learn_rate = 0.002814201
[DEBUG] 2017-09-29 14:50:42,070 -- BPR fold [12] iter 10: loss = 4674.4575, delta_loss = 78.15984, learn_rate = 0.002954911
[DEBUG] 2017-09-29 14:50:42,074 -- BPR fold [12] iter 11: loss = 4606.9097, delta_loss = 67.54786, learn_rate = 0.0031026567
[DEBUG] 2017-09-29 14:50:42,079 -- BPR fold [12] iter 12: loss = 4435.4717, delta_loss = 171.43767, learn_rate = 0.0032577894
[DEBUG] 2017-09-29 14:50:42,087 -- BPR fold [12] iter 13: loss = 4263.848, delta_loss = 171.62349, learn_rate = 0.003420679
[DEBUG] 2017-09-29 14:50:42,092 -- BPR fold [12] iter 14: loss = 4215.1157, delta_loss = 48.732384, learn_rate = 0.0035917128
[DEBUG] 2017-09-29 14:50:42,097 -- BPR fold [12] iter 15: loss = 3979.606, delta_loss = 235.50986, learn_rate = 0.0037712986
[DEBUG] 2017-09-29 14:50:42,102 -- BPR fold [12] iter 16: loss = 3992.5403, delta_loss = -12.934146, learn_rate = 0.0039598634
[DEBUG] 2017-09-29 14:50:42,107 -- BPR fold [12] iter 17: loss = 3832.9885, delta_loss = 159.55162, learn_rate = 0.0019799317
[DEBUG] 2017-09-29 14:50:42,113 -- BPR fold [12] iter 18: loss = 3736.543, delta_loss = 96.44557, learn_rate = 0.0020789283
[DEBUG] 2017-09-29 14:50:42,127 -- BPR fold [12] iter 19: loss = 3642.4187, delta_loss = 94.124245, learn_rate = 0.0021828746
[DEBUG] 2017-09-29 14:50:42,135 -- BPR fold [12] iter 20: loss = 3560.5935, delta_loss = 81.825226, learn_rate = 0.0022920184
[DEBUG] 2017-09-29 14:50:42,141 -- BPR fold [12] iter 21: loss = 3493.6047, delta_loss = 66.9888, learn_rate = 0.0024066193
[DEBUG] 2017-09-29 14:50:42,149 -- BPR fold [12] iter 22: loss = 3442.9246, delta_loss = 50.68018, learn_rate = 0.0025269503
[DEBUG] 2017-09-29 14:50:42,156 -- BPR fold [12] iter 23: loss = 3357.3335, delta_loss = 85.59118, learn_rate = 0.0026532977
[DEBUG] 2017-09-29 14:50:42,161 -- BPR fold [12] iter 24: loss = 3292.695, delta_loss = 64.63822, learn_rate = 0.0027859628
[DEBUG] 2017-09-29 14:50:42,169 -- BPR fold [12] iter 25: loss = 3202.6406, delta_loss = 90.05446, learn_rate = 0.002925261
[DEBUG] 2017-09-29 14:50:42,174 -- BPR fold [12] iter 26: loss = 3074.8203, delta_loss = 127.82042, learn_rate = 0.003071524
[DEBUG] 2017-09-29 14:50:42,178 -- BPR fold [12] iter 27: loss = 2992.1904, delta_loss = 82.62998, learn_rate = 0.0032251
[DEBUG] 2017-09-29 14:50:42,185 -- BPR fold [12] iter 28: loss = 2942.3813, delta_loss = 49.808872, learn_rate = 0.003386355
[DEBUG] 2017-09-29 14:50:42,190 -- BPR fold [12] iter 29: loss = 2877.482, delta_loss = 64.89947, learn_rate = 0.003555673
[DEBUG] 2017-09-29 14:50:42,195 -- BPR fold [12] iter 30: loss = 2743.348, delta_loss = 134.1341, learn_rate = 0.0037334566
[DEBUG] 2017-09-29 14:50:42,200 -- BPR fold [12] iter 31: loss = 2661.453, delta_loss = 81.894905, learn_rate = 0.0039201295
[DEBUG] 2017-09-29 14:50:42,205 -- BPR fold [12] iter 32: loss = 2588.2368, delta_loss = 73.21619, learn_rate = 0.0041161356
[DEBUG] 2017-09-29 14:50:42,209 -- BPR fold [12] iter 33: loss = 2496.1074, delta_loss = 92.129326, learn_rate = 0.0043219426
[DEBUG] 2017-09-29 14:50:42,214 -- BPR fold [12] iter 34: loss = 2409.2927, delta_loss = 86.814766, learn_rate = 0.0045380397
[DEBUG] 2017-09-29 14:50:42,223 -- BPR fold [12] iter 35: loss = 2359.3933, delta_loss = 49.899498, learn_rate = 0.0047649415
[DEBUG] 2017-09-29 14:50:42,230 -- BPR fold [12] iter 36: loss = 2299.0847, delta_loss = 60.308434, learn_rate = 0.0050031887
[DEBUG] 2017-09-29 14:50:42,239 -- BPR fold [12] iter 37: loss = 2234.125, delta_loss = 64.959724, learn_rate = 0.005253348
[DEBUG] 2017-09-29 14:50:42,244 -- BPR fold [12] iter 38: loss = 2128.1887, delta_loss = 105.93644, learn_rate = 0.0055160155
[DEBUG] 2017-09-29 14:50:42,255 -- BPR fold [12] iter 39: loss = 2072.6907, delta_loss = 55.497967, learn_rate = 0.0057918164
[DEBUG] 2017-09-29 14:50:42,260 -- BPR fold [12] iter 40: loss = 2002.0167, delta_loss = 70.67386, learn_rate = 0.0060814074
[DEBUG] 2017-09-29 14:50:42,265 -- BPR fold [12] iter 41: loss = 1947.2699, delta_loss = 54.746944, learn_rate = 0.0063854777
[DEBUG] 2017-09-29 14:50:42,273 -- BPR fold [12] iter 42: loss = 1874.7487, delta_loss = 72.52122, learn_rate = 0.0067047514
[DEBUG] 2017-09-29 14:50:42,278 -- BPR fold [12] iter 43: loss = 1854.5442, delta_loss = 20.204466, learn_rate = 0.007039989
[DEBUG] 2017-09-29 14:50:42,282 -- BPR fold [12] iter 44: loss = 1832.6521, delta_loss = 21.892117, learn_rate = 0.0073919883
[DEBUG] 2017-09-29 14:50:42,290 -- BPR fold [12] iter 45: loss = 1698.7592, delta_loss = 133.89294, learn_rate = 0.007761588
[DEBUG] 2017-09-29 14:50:42,295 -- BPR fold [12] iter 46: loss = 1666.767, delta_loss = 31.992186, learn_rate = 0.008149668
[DEBUG] 2017-09-29 14:50:42,299 -- BPR fold [12] iter 47: loss = 1596.4647, delta_loss = 70.30224, learn_rate = 0.008557151
[DEBUG] 2017-09-29 14:50:42,305 -- BPR fold [12] iter 48: loss = 1543.4081, delta_loss = 53.056545, learn_rate = 0.008985008
[DEBUG] 2017-09-29 14:50:42,311 -- BPR fold [12] iter 49: loss = 1548.7651, delta_loss = -5.357028, learn_rate = 0.009434259
[DEBUG] 2017-09-29 14:50:42,318 -- BPR fold [12] iter 50: loss = 1497.7661, delta_loss = 50.999012, learn_rate = 0.0047171293
[DEBUG] 2017-09-29 14:50:42,327 -- BPR fold [12] iter 51: loss = 1399.3563, delta_loss = 98.40977, learn_rate = 0.004952986
[DEBUG] 2017-09-29 14:50:42,333 -- BPR fold [12] iter 52: loss = 1434.2695, delta_loss = -34.91316, learn_rate = 0.005200635
[DEBUG] 2017-09-29 14:50:42,340 -- BPR fold [12] iter 53: loss = 1424.1757, delta_loss = 10.093868, learn_rate = 0.0026003176
[DEBUG] 2017-09-29 14:50:42,347 -- BPR fold [12] iter 54: loss = 1459.8293, delta_loss = -35.653625, learn_rate = 0.0027303335
[DEBUG] 2017-09-29 14:50:42,359 -- BPR fold [12] iter 55: loss = 1483.8599, delta_loss = -24.03053, learn_rate = 0.0013651667
[DEBUG] 2017-09-29 14:50:42,370 -- BPR fold [12] iter 56: loss = 1403.5356, delta_loss = 80.32421, learn_rate = 6.8258337E-4
[DEBUG] 2017-09-29 14:50:42,376 -- BPR fold [12] iter 57: loss = 1453.286, delta_loss = -49.750343, learn_rate = 7.167125E-4
[DEBUG] 2017-09-29 14:50:42,380 -- BPR fold [12] iter 58: loss = 1394.19, delta_loss = 59.09604, learn_rate = 3.5835625E-4
[DEBUG] 2017-09-29 14:50:42,391 -- BPR fold [12] iter 59: loss = 1373.879, delta_loss = 20.31093, learn_rate = 3.7627408E-4
[DEBUG] 2017-09-29 14:50:42,397 -- BPR fold [12] iter 60: loss = 1382.9832, delta_loss = -9.10417, learn_rate = 3.950878E-4
[DEBUG] 2017-09-29 14:50:42,407 -- BPR fold [12] iter 61: loss = 1361.4498, delta_loss = 21.533373, learn_rate = 1.975439E-4
[DEBUG] 2017-09-29 14:50:42,413 -- BPR fold [12] iter 62: loss = 1411.1403, delta_loss = -49.690456, learn_rate = 2.0742108E-4
[DEBUG] 2017-09-29 14:50:42,420 -- BPR fold [12] iter 63: loss = 1370.6415, delta_loss = 40.49877, learn_rate = 1.0371054E-4
[DEBUG] 2017-09-29 14:50:42,425 -- BPR fold [12] iter 64: loss = 1358.8102, delta_loss = 11.831324, learn_rate = 1.0889607E-4
[DEBUG] 2017-09-29 14:50:42,431 -- BPR fold [12] iter 65: loss = 1395.1372, delta_loss = -36.327045, learn_rate = 1.1434087E-4
[DEBUG] 2017-09-29 14:50:42,437 -- BPR fold [12] iter 66: loss = 1437.5339, delta_loss = -42.39671, learn_rate = 5.7170437E-5
[DEBUG] 2017-09-29 14:50:42,442 -- BPR fold [12] iter 67: loss = 1418.7407, delta_loss = 18.793207, learn_rate = 2.8585218E-5
[DEBUG] 2017-09-29 14:50:42,447 -- BPR fold [12] iter 68: loss = 1332.1808, delta_loss = 86.559875, learn_rate = 3.0014478E-5
[DEBUG] 2017-09-29 14:50:42,455 -- BPR fold [12] iter 69: loss = 1376.6051, delta_loss = -44.424328, learn_rate = 3.1515203E-5
[DEBUG] 2017-09-29 14:50:42,460 -- BPR fold [12] iter 70: loss = 1397.4535, delta_loss = -20.848375, learn_rate = 1.5757601E-5
[DEBUG] 2017-09-29 14:50:42,464 -- BPR fold [12] iter 71: loss = 1321.2815, delta_loss = 76.172066, learn_rate = 7.878801E-6
[DEBUG] 2017-09-29 14:50:42,470 -- BPR fold [12] iter 72: loss = 1342.7141, delta_loss = -21.43271, learn_rate = 8.272741E-6
[DEBUG] 2017-09-29 14:50:42,475 -- BPR fold [12] iter 73: loss = 1374.6252, delta_loss = -31.911022, learn_rate = 4.1363705E-6
[DEBUG] 2017-09-29 14:50:42,480 -- BPR fold [12] iter 74: loss = 1395.3817, delta_loss = -20.756498, learn_rate = 2.0681853E-6
[DEBUG] 2017-09-29 14:50:42,495 -- BPR fold [12] iter 75: loss = 1368.2235, delta_loss = 27.158201, learn_rate = 1.0340926E-6
[DEBUG] 2017-09-29 14:50:42,504 -- BPR fold [12] iter 76: loss = 1323.6942, delta_loss = 44.529217, learn_rate = 1.0857972E-6
[DEBUG] 2017-09-29 14:50:42,512 -- BPR fold [12] iter 77: loss = 1371.6263, delta_loss = -47.93207, learn_rate = 1.1400871E-6
[DEBUG] 2017-09-29 14:50:42,522 -- BPR fold [12] iter 78: loss = 1418.7, delta_loss = -47.07366, learn_rate = 5.7004354E-7
[DEBUG] 2017-09-29 14:50:42,528 -- BPR fold [12] iter 79: loss = 1396.8479, delta_loss = 21.852146, learn_rate = 2.8502177E-7
[DEBUG] 2017-09-29 14:50:42,533 -- BPR fold [12] iter 80: loss = 1446.1677, delta_loss = -49.319855, learn_rate = 2.9927287E-7
[DEBUG] 2017-09-29 14:50:42,538 -- BPR fold [12] iter 81: loss = 1408.9567, delta_loss = 37.210995, learn_rate = 1.4963643E-7
[DEBUG] 2017-09-29 14:50:42,542 -- BPR fold [12] iter 82: loss = 1419.9116, delta_loss = -10.954861, learn_rate = 1.5711825E-7
[DEBUG] 2017-09-29 14:50:42,547 -- BPR fold [12] iter 83: loss = 1366.4779, delta_loss = 53.4337, learn_rate = 7.8559125E-8
[DEBUG] 2017-09-29 14:50:42,554 -- BPR fold [12] iter 84: loss = 1301.1057, delta_loss = 65.37213, learn_rate = 8.2487084E-8
[DEBUG] 2017-09-29 14:50:42,558 -- BPR fold [12] iter 85: loss = 1419.7615, delta_loss = -118.65578, learn_rate = 8.6611436E-8
[DEBUG] 2017-09-29 14:50:42,564 -- BPR fold [12] iter 86: loss = 1374.2432, delta_loss = 45.518333, learn_rate = 4.3305718E-8
[DEBUG] 2017-09-29 14:50:42,570 -- BPR fold [12] iter 87: loss = 1325.9226, delta_loss = 48.320614, learn_rate = 4.5471005E-8
[DEBUG] 2017-09-29 14:50:42,578 -- BPR fold [12] iter 88: loss = 1334.4845, delta_loss = -8.56191, learn_rate = 4.7744553E-8
[DEBUG] 2017-09-29 14:50:42,591 -- BPR fold [12] iter 89: loss = 1370.4429, delta_loss = -35.958412, learn_rate = 2.3872277E-8
[DEBUG] 2017-09-29 14:50:42,597 -- BPR fold [12] iter 90: loss = 1374.9414, delta_loss = -4.4985356, learn_rate = 1.1936138E-8
[DEBUG] 2017-09-29 14:50:42,607 -- BPR fold [12] iter 91: loss = 1373.255, delta_loss = 1.6864326, learn_rate = 5.968069E-9
[DEBUG] 2017-09-29 14:50:42,611 -- BPR fold [12] iter 92: loss = 1406.2051, delta_loss = -32.950043, learn_rate = 6.2664727E-9
[DEBUG] 2017-09-29 14:50:42,615 -- BPR fold [12] iter 93: loss = 1402.996, delta_loss = 3.20901, learn_rate = 3.1332363E-9
[DEBUG] 2017-09-29 14:50:42,624 -- BPR fold [12] iter 94: loss = 1402.9581, delta_loss = 0.03789797, learn_rate = 3.2898981E-9
[DEBUG] 2017-09-29 14:50:42,629 -- BPR fold [12] iter 95: loss = 1335.2057, delta_loss = 67.752464, learn_rate = 3.454393E-9
[DEBUG] 2017-09-29 14:50:42,638 -- BPR fold [12] iter 96: loss = 1366.7394, delta_loss = -31.533707, learn_rate = 3.6271128E-9
[DEBUG] 2017-09-29 14:50:42,645 -- BPR fold [12] iter 97: loss = 1361.5371, delta_loss = 5.2023115, learn_rate = 1.8135564E-9
[DEBUG] 2017-09-29 14:50:42,659 -- BPR fold [12] iter 98: loss = 1361.022, delta_loss = 0.5150528, learn_rate = 1.904234E-9
[DEBUG] 2017-09-29 14:50:42,665 -- BPR fold [12] iter 99: loss = 1417.2139, delta_loss = -56.191868, learn_rate = 1.999446E-9
[DEBUG] 2017-09-29 14:50:42,671 -- BPR fold [12] iter 100: loss = 1406.5197, delta_loss = 10.694234, learn_rate = 9.99723E-10
[DEBUG] 2017-09-29 14:50:42,676 -- BPR fold [12] iter 101: loss = 1414.7867, delta_loss = -8.267068, learn_rate = 1.0497091E-9
[DEBUG] 2017-09-29 14:50:42,682 -- BPR fold [12] iter 102: loss = 1378.9214, delta_loss = 35.86528, learn_rate = 5.2485455E-10
[DEBUG] 2017-09-29 14:50:42,690 -- BPR fold [12] iter 103: loss = 1428.7135, delta_loss = -49.79206, learn_rate = 5.510973E-10
[DEBUG] 2017-09-29 14:50:42,695 -- BPR fold [12] iter 104: loss = 1349.6638, delta_loss = 79.04968, learn_rate = 2.7554864E-10
[DEBUG] 2017-09-29 14:50:42,701 -- BPR fold [12] iter 105: loss = 1375.7974, delta_loss = -26.133507, learn_rate = 2.8932606E-10
[DEBUG] 2017-09-29 14:50:42,705 -- BPR fold [12] iter 106: loss = 1356.1085, delta_loss = 19.688803, learn_rate = 1.4466303E-10
[DEBUG] 2017-09-29 14:50:42,710 -- BPR fold [12] iter 107: loss = 1419.561, delta_loss = -63.452473, learn_rate = 1.5189619E-10
[DEBUG] 2017-09-29 14:50:42,715 -- BPR fold [12] iter 108: loss = 1346.2029, delta_loss = 73.358154, learn_rate = 7.5948095E-11
[DEBUG] 2017-09-29 14:50:42,722 -- BPR fold [12] iter 109: loss = 1427.0272, delta_loss = -80.82437, learn_rate = 7.9745495E-11
[DEBUG] 2017-09-29 14:50:42,727 -- BPR fold [12] iter 110: loss = 1388.793, delta_loss = 38.23426, learn_rate = 3.9872747E-11
[DEBUG] 2017-09-29 14:50:42,734 -- BPR fold [12] iter 111: loss = 1342.7606, delta_loss = 46.03235, learn_rate = 4.1866385E-11
[DEBUG] 2017-09-29 14:50:42,740 -- BPR fold [12] iter 112: loss = 1309.2306, delta_loss = 33.52998, learn_rate = 4.3959707E-11
[DEBUG] 2017-09-29 14:50:42,746 -- BPR fold [12] iter 113: loss = 1361.9764, delta_loss = -52.74588, learn_rate = 4.6157692E-11
[DEBUG] 2017-09-29 14:50:42,753 -- BPR fold [12] iter 114: loss = 1340.0154, delta_loss = 21.96116, learn_rate = 2.3078846E-11
[DEBUG] 2017-09-29 14:50:42,762 -- BPR fold [12] iter 115: loss = 1381.3156, delta_loss = -41.30025, learn_rate = 2.4232788E-11
[DEBUG] 2017-09-29 14:50:42,769 -- BPR fold [12] iter 116: loss = 1362.8741, delta_loss = 18.441423, learn_rate = 1.2116394E-11
[DEBUG] 2017-09-29 14:50:42,775 -- BPR fold [12] iter 117: loss = 1382.874, delta_loss = -19.999872, learn_rate = 1.2722214E-11
[DEBUG] 2017-09-29 14:50:42,780 -- BPR fold [12] iter 118: loss = 1405.0667, delta_loss = -22.192585, learn_rate = 6.361107E-12
[DEBUG] 2017-09-29 14:50:42,790 -- BPR fold [12] iter 119: loss = 1349.1307, delta_loss = 55.93592, learn_rate = 3.1805535E-12
