SESSIONID USERID REQUESTDATE REQUESTEDURL band_id music_genre instrumental
4690 4690 22:48:22 h:hm_sentimento_em_sila_ncio_ft_major d:37890 d:rap_hip_hop d:0
4690 4690 22:48:22 h:hm_duvidas_do_talento d:37890 d:rap_hip_hop d:0
4690 4690 22:48:22 h:hm_ft_don_letche_hoje_a_noite_a_nossa d:37890 d:rap_hip_hop d:0
4690 4690 22:48:22 h:hm_vale_a_pena_voltar_atras_ft_kute_gash d:37890 d:rap_hip_hop d:0
4690 4690 22:48:22 h:hm_vsilva_ja_nao_aguento_acabou d:37890 d:rap_hip_hop d:0
4690 4690 22:48:22 h:hm_sente_meu_ataque d:37890 d:rap_hip_hop d:0
6238 6238 20:06:36 h:hm_sentimento_em_sila_ncio_ft_major d:37890 d:rap_hip_hop d:0
6238 6238 20:06:36 h:mrk_ft_hm_tens_o_dom_2008 d:41145 d:outro d:1
6512 6512 21:37:20 h:hm_sentimento_em_sila_ncio_ft_major d:37890 d:rap_hip_hop d:0
6512 6512 20:52:58 h:pra_ncipio_da_desilusa_o d:37919 d:outro d:0
6512 6512 20:52:59 h:sentimentos_na_life d:37919 d:outro d:0
6512 6512 22:07:16 h:borboleta_uniforme_ft_am d:36338 d:rap_hip_hop d:1
6512 6512 20:52:58 h:aborto_ft_hm d:37919 d:outro d:0
6512 6512 20:52:59 h:contigo_e_so_contigo d:37919 d:outro d:0
6512 6512 20:52:59 h:amizade_perda_o d:37919 d:outro d:0
6555 6555 21:01:38 h:hm_sentimento_em_sila_ncio_ft_major d:37890 d:rap_hip_hop d:0
6555 6555 20:58:48 h:cypher_one_drc_querer_voltar_letra_drc d:42928 d:outro d:1
6555 6555 20:58:48 h:fds_drc_amar_te_para_sempre_1 d:42928 d:outro d:1
6555 6555 21:01:14 h:a_sa_s_com_a_nostalgia d:35568 d:outro d:0
6555 6555 20:58:48 h:ru_o_j_r_ft_mc_f_mrk_dama d:42241 d:r_b d:1
6555 6555 20:58:48 h:fds_drc_im_ready_for_love d:42928 d:outro d:1
6555 6555 21:01:38 h:hm_vsilva_ja_nao_aguento_acabou d:37890 d:rap_hip_hop d:0
6555 6555 21:01:38 h:skhuba_infa_ncia_triste d:42008 d:r_b d:1
6555 6555 20:58:48 h:mc_f_ru_o_j_r_miuda d:42241 d:r_b d:1
6555 6555 20:58:48 h:na_o_chores_por_mim_chora_por_na_s d:42241 d:r_b d:0
492 492 23:00:18 h:na_descontra_prod_bebuxo d:42557 d:rap_hip_hop d:1
492 492 17:44:22 h:culpado d:39639 d:rap_hip_hop d:1
492 492 16:41:23 h:mc_babi_na_o_sou_nada_sem_ti d:33887 d:rap_hip_hop d:0
492 492 20:12:36 h:uma_kesta_o_de_imposia_a_o_poeta_don_diuni d:41763 d:rap_hip_hop d:1
492 492 19:37:54 h:lcpi_mc_anjo_da_guarda d:38807 d:rap_hip_hop d:0
492 492 20:11:01 h:3_30_am_link d:37882 d:rap_hip_hop d:1
492 492 20:17:44 h:pensamentos_de_um_thug d:42491 d:rap_hip_hop d:1
492 492 19:22:39 h:ft_dj_hellboy_tuning_its_not_a_crime_part_ii d:35411 d:electronica_dance d:1
492 492 17:48:36 h:riseupm_ix d:35411 d:electronica_dance d:1
492 492 20:11:01 h:mais_que_tudo d:40250 d:rap_hip_hop d:0
492 492 17:29:04 h:danito_ft_jp_marrone_o_nosso_amor_acabou_danito_produa_a_o d:35708 d:rap_hip_hop d:0
492 492 20:31:44 h:dj_fist_ft_safri_duo_played_a_live_in_the_jungle_dj_azore_mix d:38170 d:electronica_dance d:1
492 492 20:11:01 h:priscila_1 d:39084 d:rap_hip_hop d:1
492 492 17:48:36 h:angel_sin_trance_system d:41606 d:electronica_dance d:0
492 492 08:54:01 h:sempre_foi_assim_2008 d:42759 d:r_b d:1
492 492 22:10:21 h:amostra_da_mixtape d:44068 d:rap_hip_hop d:1
492 492 22:32:15 h:mika_mendes d:42673 d:alternativa d:1
492 492 19:22:39 h:freestyle_dj_shark_ft_2pac_50cent_justin_timberlake d:39426 d:electronica_dance d:1
492 492 19:22:39 h:dj_shark_remember_2007 d:39426 d:electronica_dance d:1
492 492 18:50:51 h:dilemas_da_vida_mk d:37618 d:outro d:1
492 492 18:19:09 h:positive_ft_real_mc_mentalizado_azteka_festa_e_nossa d:38025 d:outro d:1
492 492 20:31:44 h:afrika_break_down_the_doors_dj_azore_mix d:38170 d:electronica_dance d:1
492 492 23:15:12 h:sou_o_que_quiseres_mk d:37618 d:outro d:1
492 492 23:15:12 h:misskye_se_isto_for_um_sonho d:41109 d:r_b d:0
492 492 20:12:05 h:dj_dom_i_miss_you d:37761 d:electronica_dance d:1
492 492 20:12:20 h:eles_andam_ai_new d:41574 d:rap_hip_hop d:1
492 492 19:22:39 h:minguit_o_kuduro_mix d:35411 d:electronica_dance d:1
492 492 17:43:01 h:quero_te_sentir_1 d:38146 d:rap_hip_hop d:0
492 492 23:17:11 h:hoz_ft_higuitta_kritiko_vidas d:35913 d:rap_hip_hop d:0
492 492 20:26:38 h:sem_ti d:35266 d:r_b d:0
492 492 16:27:55 h:deixa_me_viver_meu_sonho_mc_fly d:41678 d:rap_hip_hop d:1
492 492 20:12:05 h:mc_blufs_ax_o_amor_das_nossas_damas_ft_mc_amaro d:37966 d:r_b d:1
492 492 23:17:11 h:soldado_obscuro_para_todo_o_pessoal_da_tuga d:41028 d:rap_hip_hop d:1
492 492 20:12:05 h:tu_a_s d:42116 d:rap_hip_hop d:1
492 492 20:26:38 h:crazy_life d:39646 d:rap_hip_hop d:0
492 492 20:12:20 h:infiltrado_ft_inato_onde_anda_a_policia_1 d:41685 d:rap_hip_hop d:1
492 492 20:11:01 h:beat_new_world d:39804 d:rap_hip_hop d:1
492 492 20:11:01 h:nao_pode_ser_o_fim d:40250 d:rap_hip_hop d:0
492 492 20:42:49 h:asher_momentos_da_vida_promo_2007 d:37127 d:rap_hip_hop d:0
492 492 19:26:35 h:tamawitah_es_essencial d:37127 d:rap_hip_hop d:1
492 492 17:28:51 h:mc_kaus_baby_a_s_tu_k_eu_amo d:37691 d:rap_hip_hop d:0
492 492 20:21:12 h:major_ft_distinto_sera_amor d:38666 d:rap_hip_hop d:1
492 492 21:44:55 h:danito_jay_p_ft_mario_myth_rute_sera_que_pensas_em_mim d:35708 d:rap_hip_hop d:0
492 492 09:16:33 h:o_amor_a_raro d:40811 d:rap_hip_hop d:0
492 492 22:21:08 h:na_o_ha_mais_amor_ft_ikaruz_ntk d:43474 d:r_b d:1
492 492 20:21:06 h:dj_pe_ar_the_pretender d:37977 d:electronica_dance d:0
492 492 20:11:01 h:beat_freestyle d:39804 d:rap_hip_hop d:1
492 492 23:15:12 h:ikaruz_ntk_ft_dianna_eu_preciso_de_ti_2008 d:43297 d:r_b d:1
492 492 18:50:52 h:foi_assim_1 d:40811 d:rap_hip_hop d:0
492 492 20:31:44 h:derek_b_backcreative_club_disco_mi_x d:39893 d:electronica_dance d:1
492 492 19:20:54 h:mais_um_dia_de_school d:40521 d:outro d:1
492 492 19:22:24 h:dj_sticky_ft_dj_hellboy_tuning_its_not_a_crim_part_ii d:38450 d:electronica_dance d:1
492 492 19:57:23 h:tao_perto_mas_tao_longe d:39243 d:r_b d:1
492 492 20:21:06 h:pra_ncipio_da_desilusa_o d:37919 d:outro d:0
492 492 17:05:17 h:brabo_rm_ma_kuze_kes_ata_papia d:36888 d:rap_hip_hop d:1
492 492 19:26:36 h:funana d:39743 d:outro d:1
492 492 20:48:07 h:es_o_meu_sonho d:39254 d:outro d:0
492 492 17:44:09 h:coraa_oes_despedaa_ados_tropas_ft_cheetif_art_de_rue_dedicado_kika_titax_anna_lucia d:37223 d:rap_hip_hop d:0
492 492 20:42:57 h:estou_revoltado d:41704 d:rap_hip_hop d:0
492 492 20:10:38 h:o_teu_olhar d:36992 d:rap_hip_hop d:1
492 492 19:22:24 h:buraka_mix_part_2 d:39426 d:electronica_dance d:1
492 492 20:12:20 h:digo_adeus d:41678 d:rap_hip_hop d:1
492 492 19:37:39 h:nao_vale_a_pena_soulja_boy_crank_dat_remix d:40233 d:rap_hip_hop d:0
492 492 19:15:26 h:audia_ao_singular_2008 d:40143 d:rap_hip_hop d:1
492 492 20:10:38 h:4_ever d:34449 d:rap_hip_hop d:0
492 492 19:26:36 h:brabo_no_mike_brincadeira d:36888 d:rap_hip_hop d:1
492 492 20:21:06 h:fuck_off_katchorras_canuca_ft_isek d:37063 d:rap_hip_hop d:1
492 492 16:52:37 h:sinto_me_ta_o_leve_2008 d:40849 d:rap_hip_hop d:0
492 492 19:15:27 h:g_foxx_groupies_2007 d:40143 d:rap_hip_hop d:1
492 492 20:17:44 h:100_anos d:42491 d:rap_hip_hop d:1
492 492 19:49:21 h:dj_fm_do_it_again d:42618 d:electronica_dance d:1
492 492 23:15:12 h:6_thefive_kutegash d:37618 d:outro d:1
492 492 20:10:38 h:o_meu_destino_2008 d:40811 d:rap_hip_hop d:0
492 492 07:19:42 h:layah_ntk_ghetto_style d:37623 d:rap_hip_hop d:0
492 492 14:09:12 h:road_1 d:41411 d:rock d:0
492 492 17:43:01 h:rmc_fabio_raimundo_falsas_fantasias d:40470 d:rap_hip_hop d:0
492 492 20:42:56 h:cypher_one_drc_querer_voltar_letra_drc d:42928 d:outro d:1
492 492 20:42:25 h:zbi_feat_jo_yo_digaz_old_family_1 d:7106 d:null d:0
492 492 23:15:12 h:rullez_ft_mc_princesa_tu_a_s_e_eu_sou d:37136 d:outro d:1
492 492 20:31:44 h:derek_b_up_down_club_derekfrees_long_remix d:39893 d:electronica_dance d:1
492 492 23:15:12 h:misskye_melhor_amiga d:41109 d:r_b d:0
492 492 19:22:39 h:dj_shark_kiza_ki_rabenta_kus_bo_f_t_dj_sticky d:39426 d:electronica_dance d:1
492 492 20:52:34 h:desabafos_mc_fly d:41678 d:rap_hip_hop d:1
492 492 20:11:01 h:desculpa_2 d:41939 d:rap_hip_hop d:0
492 492 20:12:05 h:ntk_da_me_a_oportunidade_2007 d:37127 d:rap_hip_hop d:0
492 492 19:26:51 h:exercito_mc_plantel_dos_mcs d:39552 d:rap_hip_hop d:1
492 492 20:42:48 h:mc_ciganita_xungaria_falsificada d:38028 d:rap_hip_hop d:0
492 492 20:12:20 h:beef_para_aqueles_pataqueiros d:39959 d:rap_hip_hop d:1
492 492 23:15:12 h:10_sem_ti_na_o_da_kutegash_ft_hm d:37618 d:outro d:1
492 492 20:26:38 h:foge_runaway_remix d:34756 d:rap_hip_hop d:0
492 492 22:20:50 h:amo_te_cypher_one_1 d:43595 d:r_b d:1
492 492 20:21:06 h:dj_mendes_2008_timbaland d:39276 d:electronica_dance d:1
492 492 20:21:06 h:klake_na_o_sabes_a_dor_feat_lil_c_noc d:41180 d:outro d:1
492 492 20:21:06 h:sentimentos_na_life d:37919 d:outro d:0
492 492 23:15:12 h:dianna_gs_realidade_do_natal d:43297 d:r_b d:1
492 492 19:22:24 h:dj_hellboy_kuduro_do_diaba_lico d:38450 d:electronica_dance d:0
492 492 19:15:26 h:kenny_g_ft_cyntiiah_g_sera_2008 d:40143 d:rap_hip_hop d:1
492 492 20:42:25 h:na_o_faz_docinho d:37876 d:rock d:0
492 492 17:44:22 h:ilusa_o_ft_ana_ferreira_o_que_penso d:39616 d:r_b d:0
492 492 20:31:44 h:haddaway_what_is_love_dj_azore_tribal_mix_2oo8 d:38170 d:electronica_dance d:1
492 492 17:44:09 h:dj_lil_thug_nta_amabu_remix_love_2008 d:39460 d:alternativa d:1
492 492 20:11:17 h:anda_la_mexe d:41678 d:rap_hip_hop d:1
492 492 20:21:13 h:casal_de_cambra_ft_bkt d:36338 d:rap_hip_hop d:0
492 492 19:49:21 h:hey_girl_ft_ntk d:40811 d:rap_hip_hop d:0
492 492 20:21:42 h:lil_thug_sound_production d:39460 d:alternativa d:1
492 492 20:10:38 h:criminal_g_sem_ti_na_o_da_vanessa d:41915 d:rap_hip_hop d:1
492 492 13:18:11 h:danito_ft_myth_jp_lagrimas_na_cara d:35708 d:rap_hip_hop d:0
492 492 20:10:38 h:o_que_se_passa d:42096 d:outro d:1
492 492 22:32:33 h:jp_ft_danito_vou_ter_que_esquecer_danito_produa_a_o d:35708 d:rap_hip_hop d:1
492 492 19:26:36 h:brabo_rm_ft_hugo_g_n0s_bairro d:36888 d:rap_hip_hop d:1
492 492 20:49:49 h:punk_ft_mc_bamba_a_contigo_que_quero_estar d:41704 d:rap_hip_hop d:0
492 492 17:28:51 h:mc_puto_lacost_e_akele_amor d:39562 d:rap_hip_hop d:1
492 492 20:11:17 h:deebora_ft_azteka_lucone_sentimento d:40928 d:rap_hip_hop d:0
492 492 17:43:01 h:sociedade_oculta_filipa_mc_babi_isolado d:33887 d:rap_hip_hop d:0
492 492 19:49:20 h:infiltrado_ft_inato_na_o_te_quero_perder d:41685 d:rap_hip_hop d:1
492 492 17:43:01 h:eu_apenas_opino_este d:38823 d:rap_hip_hop d:1
492 492 19:57:23 h:o_erro_de_te_conhecer_2008 d:39243 d:r_b d:1
492 492 20:29:44 h:renovaa_a_o_total d:41939 d:rap_hip_hop d:0
492 492 19:26:36 h:pra_la_de_bagda d:39743 d:outro d:1
492 492 17:43:01 h:festas_de_pijama_ft_xek_mat d:38823 d:rap_hip_hop d:1
492 492 20:42:48 h:special_days_arina d:38424 d:rock d:0
492 492 17:43:15 h:estou_aqui d:38738 d:rap_hip_hop d:0
492 492 20:11:01 h:ha_mulheres_e_bitchies d:37839 d:rap_hip_hop d:1
492 492 22:52:38 h:djiflow_tropaz_di_ghetto_krypt_que_venham_mais_100_iguais_a_ti d:40778 d:rap_hip_hop d:1
492 492 19:22:39 h:warning_power_tecnho d:35411 d:electronica_dance d:1
492 492 20:26:38 h:lcpi_mc_os_enganos d:38807 d:rap_hip_hop d:0
492 492 17:28:24 h:i_miss_u_so_much d:40408 d:rap_hip_hop d:1
492 492 20:48:24 h:mama_na_o_chora d:33665 d:reggae d:0
492 492 17:43:01 h:ja_me_fartei_rita_lopez d:37165 d:outro d:0
492 492 19:22:24 h:zig_zag_remix d:35411 d:electronica_dance d:1
492 492 20:35:04 h:putas_de_norte_a_sul_a_sa_kengas_e_vakas_ft_spm_sil d:40346 d:outro d:1
492 492 18:29:40 h:rimas_feliz_natal_mc_fly d:41678 d:rap_hip_hop d:1
492 492 23:15:02 h:tu_a_s_ta_o_linda d:40408 d:rap_hip_hop d:1
492 492 20:26:38 h:puto_ko_tchora_ghetto_shadows_mortex_com_b_shadd d:37729 d:rap_hip_hop d:0
492 492 20:17:44 h:jhony_movimento d:42491 d:rap_hip_hop d:1
492 492 20:42:57 h:a_distancia_nao_inporta_t_m_b d:40558 d:rap_hip_hop d:0
492 492 20:17:44 h:sa_sucesso_the_summer_arrived_vol_4_2006_cd1_01_batata_mc_ft_deus_verbal_marreco_mc_dama_anda_ca d:35419 d:rap_hip_hop d:1
492 492 18:19:09 h:afrika_fica_comigo d:36609 d:rap_hip_hop d:0
492 492 20:10:38 h:so_quero_voltar_a_ter d:39639 d:rap_hip_hop d:0
492 492 17:43:56 h:uma_kesta_o_de_imposia_a_o_dasulla_ft_poeta d:44191 d:rap_hip_hop d:1
492 492 19:22:24 h:snipers d:37839 d:rap_hip_hop d:1
492 492 22:20:49 h:don_sebkys_ft_misskye_amizade_verdadeira d:41109 d:r_b d:0
492 492 19:22:39 h:parazaa_r_music_mix d:35411 d:electronica_dance d:1
492 492 19:22:24 h:nova_geraa_a_o d:40408 d:rap_hip_hop d:0
492 492 20:12:05 h:mc_blufs_ax_falta_de_trabalho d:37966 d:r_b d:1
492 492 15:47:55 h:azteka_ft_lyrisista_assim_que_fazem_os_puros d:38025 d:outro d:1
492 492 20:21:12 h:racionalizaa_a_o d:40775 d:rap_hip_hop d:0
492 492 11:55:06 h:stone_sirscratch_pur_o_ka d:38047 d:rap_hip_hop d:1
492 492 20:11:01 h:estigas_pt2 d:40250 d:rap_hip_hop d:0
492 492 20:31:44 h:fireball_what_i_want_dj_azore_mix_2007 d:38170 d:electronica_dance d:1
492 492 20:21:12 h:qero_te_assim_te d:40775 d:rap_hip_hop d:0
492 492 19:15:27 h:kenny_g_ft_g_foxx_uma_prenda_de_natal_para_o_manucho_2007 d:40143 d:rap_hip_hop d:1
492 492 19:15:27 h:kenny_g_minha_princesa_enova_a_ao2007 d:40143 d:rap_hip_hop d:1
492 492 23:15:12 h:kutegash_can_you d:37618 d:outro d:0
492 492 18:35:16 h:you_wanna_make_a_memory d:37632 d:rock d:0
492 492 19:15:26 h:cyntiiah_g_ft_g_foxx_ft_ntk_farta_de_ti_2008 d:40143 d:rap_hip_hop d:1
492 492 20:12:05 h:dj_dom_kasmire d:37761 d:electronica_dance d:1
492 492 17:43:15 h:vem_pa_pa_de_mim d:40811 d:rap_hip_hop d:1
492 492 20:12:04 h:puto_d_featuring_caminhante d:39670 d:rap_hip_hop d:0
492 492 20:35:04 h:com_luta_c_g d:41607 d:rap_hip_hop d:0
492 492 19:22:39 h:summerjam_remix d:35411 d:electronica_dance d:1
492 492 19:49:20 h:levanta_a_cabea_a_1 d:41685 d:rap_hip_hop d:1
492 492 14:11:37 h:confesso d:41070 d:rap_hip_hop d:1
492 492 20:11:01 h:mc_f_ru_o_j_r_falsas_amizades d:42241 d:r_b d:0
492 492 17:37:50 h:brabo_rm_ft_suicide_prophecy_a_s_podi_fala d:36888 d:rap_hip_hop d:1
492 492 19:26:36 h:dj_ak_47_techno_game_over d:41837 d:electronica_dance d:1
492 492 19:22:39 h:dancing_in_the_night_hb_production_vol_2 d:35411 d:electronica_dance d:1
492 492 17:43:15 h:blekan_deka_ft_dem_boyz_azteka_thug_live d:38025 d:outro d:1
492 492 20:21:13 h:jay_c_vamos_mudar d:41220 d:rap_hip_hop d:1
492 492 18:50:52 h:joker_74_pena_amor d:38594 d:rap_hip_hop d:0
492 492 19:49:21 h:dj_fm_everytime_we_touch d:42618 d:electronica_dance d:1
492 492 20:10:38 h:abre_os_olhos_1 d:36974 d:rap_hip_hop d:1
492 492 19:22:24 h:i_will_be_waiting_for_you_kiza_remix_dj_shark d:39426 d:electronica_dance d:1
492 492 20:10:45 h:daruller_ft_sky d:35946 d:rap_hip_hop d:0
492 492 20:12:05 h:dj_dom_fuck_over_up d:37761 d:electronica_dance d:1
492 492 19:11:11 h:amizade_verdadeira_feat_katy d:40704 d:rap_hip_hop d:0
492 492 19:22:39 h:ainda_penso_em_ti d:38736 d:r_b d:1
492 492 19:49:21 h:parabens_toppo_gigio_pela_tua_desgraa_a d:41685 d:rap_hip_hop d:1
492 492 19:37:54 h:passado_vs_presente_irina_vs_susana d:38807 d:rap_hip_hop d:0
492 492 20:35:12 h:amo_te_cypher_one d:41983 d:rap_hip_hop d:1
492 492 19:15:25 h:joker_74_buehcys_quero_te_perder d:38594 d:rap_hip_hop d:0
492 492 19:49:20 h:ru_o_j_r_mc_f_revoltados d:42241 d:r_b d:1
492 492 20:12:05 h:mc_blufs_ax_chorar_vale_mais_qe_palavras d:37966 d:r_b d:1
492 492 06:15:14 h:historia_um_pequeno_rapaz_beto_di_guetto d:39628 d:pop d:0
492 492 20:26:30 h:eras_o_dono_antiga d:41138 d:rap_hip_hop d:0
492 492 19:22:39 h:dj_shark_dana_a_dana_a_remix_ft_ddr_red_chicas d:39426 d:electronica_dance d:1
492 492 19:26:36 h:dj_ak_47_techno_traffic d:41837 d:electronica_dance d:1
492 492 23:06:03 h:crioulo_mc_na_zona_sem_fundo d:40246 d:rap_hip_hop d:0
492 492 17:43:01 h:dilemas_da_vida_1 d:38609 d:outro d:1
492 492 17:28:51 h:esta_noite_vai_durar d:38823 d:rap_hip_hop d:1
492 492 20:42:57 h:vidas_piores_que_as_nossas d:42572 d:rap_hip_hop d:0
492 492 16:44:22 h:contiguo_quero_estar d:34260 d:rap_hip_hop d:0
492 492 20:12:05 h:mc_blufs_ax_mc_evilfairy_o_nosso_futuro_ta_em_jogo d:37966 d:r_b d:0
492 492 19:26:51 h:historia_de_uma_vida_erica d:39552 d:rap_hip_hop d:1
492 492 20:11:02 h:a_sa_s_com_a_nostalgia d:35568 d:outro d:0
492 492 19:15:26 h:kenny_g_a_minha_desillusao_2007 d:40143 d:rap_hip_hop d:1
492 492 11:45:33 h:vem_baby_vem_ft_mgc d:42759 d:r_b d:1
492 492 20:11:01 h:beat_titanic d:39804 d:rap_hip_hop d:1
492 492 20:11:01 h:pedra_filosofal_ft_lilfamily d:36338 d:rap_hip_hop d:0
492 492 20:12:20 h:assim_como_o_segundo_pertence_a_hora d:41574 d:rap_hip_hop d:1
492 492 19:37:39 h:porque_o_tempo_passa d:38444 d:rap_hip_hop d:0
492 492 19:15:25 h:joker_74_ft_buehcys_noite_de_traia_a_o d:38594 d:rap_hip_hop d:0
492 492 20:10:45 h:dj_hf_ft_dj_quaresma_techn_o_remix d:39777 d:electronica_dance d:1
492 492 23:15:12 h:7_para_ti_amigo_kutegash d:37618 d:outro d:0
492 492 20:12:20 h:palco_principal_a_verdade d:41574 d:rap_hip_hop d:1
492 492 18:50:52 h:kutegash_porque_nao_mudas_por_mim d:37618 d:outro d:1
492 492 22:32:15 h:4life_jackpot d:40585 d:rap_hip_hop d:0
492 492 18:50:52 h:myslo_aqui_comigo_by_fabio d:37331 d:rap_hip_hop d:0
492 492 10:27:20 h:hga_es_akela d:38987 d:rap_hip_hop d:0
492 492 17:28:38 h:aquele_que d:41935 d:rap_hip_hop d:0
492 492 20:12:05 h:mc_blufs_ax_fora_a_de_vontade_feat_com_minha_dama d:37966 d:r_b d:1
492 492 20:21:12 h:eterna_amada_makete d:38666 d:rap_hip_hop d:1
492 492 20:12:04 h:na_street_facam_clic d:36605 d:rap_hip_hop d:1
492 492 20:21:12 h:01_in_love d:40775 d:rap_hip_hop d:0
492 492 07:59:22 h:o_nosso_amor_ft_don_sebkys d:42759 d:r_b d:1
492 492 09:20:49 h:katy_nao_te_quero_perder d:41177 d:outro d:1
492 492 23:15:12 h:dianna_gs_adoro_te_irma d:43297 d:r_b d:0
492 492 20:12:05 h:hoje_a_pista_a_minha d:41682 d:r_b d:0
492 492 17:56:24 h:se_amanha d:35568 d:outro d:0
492 492 20:35:04 h:arte_urbana_ft_anjo_mrk d:40346 d:outro d:1
492 492 20:21:12 h:sou_o_que_quiseres_1 d:38609 d:outro d:0
492 492 17:43:01 h:o_nosso_amor_acabou d:38736 d:r_b d:0
492 492 20:21:06 h:aborto_ft_hm d:37919 d:outro d:0
492 492 17:48:36 h:sabes_onde_estou_kizomba_mix d:35411 d:electronica_dance d:1
492 492 20:12:05 h:burnalicious d:41682 d:r_b d:0
492 492 23:10:15 h:decisa_o_errada d:44370 d:rap_hip_hop d:0
492 492 20:42:48 h:o_medo d:37181 d:outro d:0
492 492 19:15:26 h:chega_mos_na_festa d:39090 d:rap_hip_hop d:0
492 492 17:28:24 h:txenk_ft_bonus_sofrimento_do_mundo_2a d:41352 d:rap_hip_hop d:1
492 492 20:57:15 h:puto_da_street_a_mais_um_dia d:39970 d:rap_hip_hop d:1
492 492 20:42:49 h:a_vida_a_bela d:40408 d:rap_hip_hop d:1
492 492 20:12:05 h:desafio_principal d:34865 d:punk d:1
492 492 17:43:15 h:mc_pullinha_amth_bez_mana d:37293 d:rap_hip_hop d:0
492 492 19:26:36 h:mongodef_fala_fala d:37140 d:rap_hip_hop d:0
492 492 17:48:36 h:nada_nem_ninguem_baby d:41983 d:rap_hip_hop d:1
492 492 20:35:12 h:um_dia_no_gueto d:37833 d:rap_hip_hop d:0
492 492 19:26:36 h:punk_morte_num_amor_eterno d:42572 d:rap_hip_hop d:0
492 492 20:22:11 h:nada_a_para_sempre d:40418 d:outro d:0
492 492 12:12:42 h:sexy_lady d:41678 d:rap_hip_hop d:1
492 492 18:19:09 h:yo_quiero_respirar_remix_dj_shark d:39426 d:electronica_dance d:1
492 492 20:42:48 h:a_o_movimento_mixtape_discurso_directo_tropas_isek_c_heetif d:37223 d:rap_hip_hop d:1
492 492 20:21:06 h:1_vive_a_vida_kutegash d:37618 d:outro d:1
492 492 14:16:39 h:hm_vale_a_pena_voltar_atras_ft_kute_gash d:37890 d:rap_hip_hop d:0
492 492 23:19:42 h:quero_te_1 d:36872 d:rap_hip_hop d:1
492 492 20:21:12 h:tu_sabes_3 d:38609 d:outro d:1
492 492 19:15:26 h:kenny_g_ft_g_foxx_as_nossas_anikilaa_oes_2_008 d:40143 d:rap_hip_hop d:1
492 492 20:27:43 h:sao_7_dias d:37760 d:rap_hip_hop d:0
492 492 06:27:32 h:mind_o_meu_destino_2008 d:41416 d:rap_hip_hop d:1
492 492 17:27:58 h:mrk_ft_hm_tens_o_dom_2008 d:41145 d:outro d:1
492 492 19:15:25 h:a_minha_hista_ria_ft_missy_e_gijoe d:35568 d:outro d:0
492 492 20:11:17 h:the_truth_mix_antigo d:35922 d:funk d:0
492 492 20:12:20 h:quando_tudo_acaba_young_b_ft_d_tox_rb d:41212 d:rap_hip_hop d:1
492 492 20:11:17 h:beautiful_lind_a d:41678 d:rap_hip_hop d:1
492 492 19:22:39 h:freestyle_kuduro_dj_shark d:39426 d:electronica_dance d:1
492 492 22:20:47 h:misskye_nao_te_quero_mais d:41109 d:r_b d:0
492 492 19:15:26 h:mrk_ft_rds5_skill_foste_uma_lia_a_o d:41145 d:outro d:1
492 492 20:12:05 h:somente_tu d:42116 d:rap_hip_hop d:0
492 492 20:26:38 h:ping_pong d:39039 d:alternativa d:1
492 492 20:21:13 h:hip_hop_tuga_1 d:41678 d:rap_hip_hop d:1
492 492 20:17:44 h:rabica_miztah_by_tento_perceber d:37152 d:rap_hip_hop d:0
492 492 17:28:24 h:ta_o_perto_mas_ta_o_longe d:38807 d:rap_hip_hop d:0
492 492 08:56:26 h:mc_babi_ft_laya_tudo_o_que_quero d:33887 d:rap_hip_hop d:0
492 492 19:15:26 h:g_foxx_facada_nas_costas_a_mim_na_o_2008 d:40143 d:rap_hip_hop d:1
492 492 22:21:08 h:lutar_contra_esta_mara d:36872 d:rap_hip_hop d:0
492 492 22:20:50 h:vem_dana_ar_comigo_1 d:40299 d:outro d:0
492 492 20:21:13 h:ncs_feat_jay_c_reflexao_mensagem d:41220 d:rap_hip_hop d:1
492 492 20:21:06 h:djrikhard_ft_djspear_poetas_de_karaoke_1 d:37977 d:electronica_dance d:0
492 492 20:52:23 h:diz_me_quem_tu_a_s d:36736 d:reggae d:1
492 492 17:43:15 h:mundo_magico d:38609 d:outro d:0
492 492 20:11:17 h:mc_kaus_a_s_mais_k_especial_mais_k_paixao d:37691 d:rap_hip_hop d:1
492 492 18:17:25 h:desiludido_nu_amor_myslo_ft_canuca d:37063 d:rap_hip_hop d:1
492 492 10:55:23 h:wanda_com_participaa_ao_de_hugoge_volta_pra_mim d:38987 d:rap_hip_hop d:0
492 492 19:26:36 h:dj_ak_47_rougue d:41837 d:electronica_dance d:1
492 492 20:12:20 h:deixas_me_louco_1 d:41678 d:rap_hip_hop d:1
492 492 20:10:45 h:dj_hf_ft_dj_quaresma_dance d:39777 d:electronica_dance d:1
492 492 20:12:05 h:dont_play_with_fire d:41682 d:r_b d:0
492 492 19:49:20 h:morgadex_ft_infiltrado_amor_volta_para_mim_1 d:41685 d:rap_hip_hop d:1
492 492 20:42:48 h:volta_para_tras d:34890 d:pop d:1
492 492 15:08:06 h:queremos_paz_1 d:41678 d:rap_hip_hop d:1
492 492 20:11:01 h:ru_o_j_r_ft_mc_f_mrk_dama d:42241 d:r_b d:1
492 492 23:15:02 h:volta_para_mim d:39959 d:rap_hip_hop d:1
492 492 20:42:48 h:mc_new_feat_mdk_ladyas_amor_verdadeiro_2a_verxao d:37279 d:rap_hip_hop d:1
